gene,importance,rank,method
Ramp3,0.015961484250426157,607,XGBoost
Bgn,0.015955359790285888,608,XGBoost
Cd37,0.01594457792777262,609,XGBoost
Sdpr,0.015941145817712464,610,XGBoost
Ppp1r15a,0.015933184393569333,611,XGBoost
Olfr558,0.015930623197651792,612,XGBoost
Edn1,0.01592443053085885,613,XGBoost
Fgd2,0.01590427148925734,614,XGBoost
Ccdc109b,0.015903178303833032,615,XGBoost
Degs2,0.015878573516084026,616,XGBoost
Gpsm3,0.0158735971043935,617,XGBoost
Rap2b,0.0158411446277471,618,XGBoost
Slc1a5,0.01583122075200546,619,XGBoost
Pilrb1,0.015819904018313364,620,XGBoost
Cdkn1c,0.015809917670121562,621,XGBoost
Milr1,0.015804264926276356,622,XGBoost
Gimap4,0.015800669169311568,623,XGBoost
Agpat5,0.015795573739118933,624,XGBoost
Sh3bgr,0.0157674994113017,625,XGBoost
Prss23,0.01576467742986477,626,XGBoost
Ptgds,0.015754039422528805,627,XGBoost
Tarm1,0.015746928666402888,628,XGBoost
Emcn,0.01573556128616195,629,XGBoost
Cks2,0.015700901783470625,630,XGBoost
Fxyd1,0.01569815699568701,631,XGBoost
Lmod1,0.01567200305901928,632,XGBoost
Fcgr1,0.015646523356193917,633,XGBoost
Il1r1,0.015632420303760965,634,XGBoost
Cd93,0.015614642279244735,635,XGBoost
Sorbs2,0.015599196754169245,636,XGBoost
Ly6c1,0.015590234678878077,637,XGBoost
Prtn3,0.015581508857529628,638,XGBoost
Cdc42ep3,0.015579368663115926,639,XGBoost
Gngt2,0.015576763959098796,640,XGBoost
Oas1g,0.015574876660421217,641,XGBoost
Tuba1a,0.015572057446292267,642,XGBoost
Tubb2a,0.01556639042639663,643,XGBoost
Pdlim3,0.015553565454428635,644,XGBoost
Mthfd2,0.015552328321959302,645,XGBoost
Tagln,0.015541437345043294,646,XGBoost
C4b,0.0155397704859524,647,XGBoost
Cdk19,0.015535959472159841,648,XGBoost
Actn1,0.015505405823636803,649,XGBoost
Zfp36l2,0.015504025281565952,650,XGBoost
Usp2,0.015498531074066136,651,XGBoost
Tmem176a,0.015492234490822989,652,XGBoost
Gper1,0.015477272983147423,653,XGBoost
Mfsd2a,0.01547405916624123,654,XGBoost
Clec5a,0.015460691278600839,655,XGBoost
Cdh13,0.015457206825481627,656,XGBoost
Cd79b,0.015448577081819959,657,XGBoost
Upk1b,0.01544558835469826,658,XGBoost
Errfi1,0.015440850107260094,659,XGBoost
Uchl1,0.01542969266956592,660,XGBoost
Lair1,0.015421307774215695,661,XGBoost
Perp,0.015412620673506435,662,XGBoost
Phf11d,0.015412198982018774,663,XGBoost
Mgll,0.015396740779514483,664,XGBoost
Acta2,0.015326989756491676,665,XGBoost
Slc16a3,0.015303910499439183,666,XGBoost
Ptpro,0.015296755143535293,667,XGBoost
Dgat2,0.015289957171927502,668,XGBoost
RP23-6I17.1,0.015277270577316347,669,XGBoost
Ly86,0.015276070416792228,670,XGBoost
Pdpn,0.01527017161368403,671,XGBoost
Ncf4,0.015247052762988093,672,XGBoost
Pdgfa,0.0152444071591579,673,XGBoost
Ncf2,0.015239950440433822,674,XGBoost
Nbl1,0.015206599169952989,675,XGBoost
Nexn,0.015197136378056135,676,XGBoost
Nr2f2,0.015190820670586221,677,XGBoost
Hsd11b1,0.015188596435364595,678,XGBoost
Gimap3,0.015179242459213944,679,XGBoost
Tgfb3,0.015161983783696164,680,XGBoost
Tm4sf1,0.015151791996317221,681,XGBoost
Mfap2,0.015136725008227339,682,XGBoost
Metrnl,0.015131636491449857,683,XGBoost
Atp1b1,0.0151305688832816,684,XGBoost
Ptprr,0.015118886327453146,685,XGBoost
Tnfaip8l2,0.015116587010406697,686,XGBoost
Scimp,0.01511376261490952,687,XGBoost
Pou2f2,0.0150871108402403,688,XGBoost
Trf,0.015086147282710976,689,XGBoost
Tgfb2,0.015069336805758742,690,XGBoost
Mylk,0.015067358652851639,691,XGBoost
Ptprc,0.015064708903952735,692,XGBoost
Ccl19,0.01505843301022288,693,XGBoost
Mmp14,0.015049645175610695,694,XGBoost
Plp2,0.015033667077008603,695,XGBoost
Atpif1,0.015021917207605318,696,XGBoost
Cox7c,0.015016076209515153,697,XGBoost
Fcna,0.014986756296326098,698,XGBoost
Odc1,0.014982197638513857,699,XGBoost
Asph,0.014976474042900843,700,XGBoost
Egfl8,0.014972779920120563,701,XGBoost
Usp50,0.01496951871231693,702,XGBoost
Uqcr11,0.014966545798810878,703,XGBoost
Ptpn22,0.01495682482018285,704,XGBoost
Adap2,0.014955725492901355,705,XGBoost
Axl,0.014923360532883635,706,XGBoost
Ccdc3,0.01492147657941028,707,XGBoost
Polr2l,0.01491691615005474,708,XGBoost
Man2b1,0.01490770427072073,709,XGBoost
6330403K07Rik,0.01488683726307459,710,XGBoost
Lbh,0.014881590599978456,711,XGBoost
Rasgrp2,0.014874262238083755,712,XGBoost
Prkcdbp,0.01486953987412686,713,XGBoost
Tbc1d10c,0.014826854515868902,714,XGBoost
Spint2,0.014820537887486114,715,XGBoost
Fabp5,0.014791278996314118,716,XGBoost
Kdr,0.014789817160778564,717,XGBoost
Cd84,0.014775085738304713,718,XGBoost
Hey1,0.01473188048378374,719,XGBoost
Gpr20,0.01472063975363732,720,XGBoost
Chka,0.01471197079861895,721,XGBoost
Ang,0.014706666954068833,722,XGBoost
Cd69,0.014699035281813244,723,XGBoost
Hbegf,0.014692781956958511,724,XGBoost
Plpp3,0.014690744242512247,725,XGBoost
AU021092,0.014684320237553707,726,XGBoost
Grn,0.0146746366316243,727,XGBoost
Celf2,0.014673626530630299,728,XGBoost
Col3a1,0.014666982076745263,729,XGBoost
Fam43a,0.014664626727025705,730,XGBoost
Runx1,0.01464720623073468,731,XGBoost
Cox7b,0.014634305888282309,732,XGBoost
Ptgs2,0.014629324585701103,733,XGBoost
Mafb,0.014628579867547465,734,XGBoost
Gpx8,0.014604515171267577,735,XGBoost
Adssl1,0.014591874150678608,736,XGBoost
Pag1,0.01458221635387333,737,XGBoost
Dse,0.01458040583893209,738,XGBoost
Hexb,0.014575597116078153,739,XGBoost
Limd2,0.014573557042833675,740,XGBoost
Gpd1,0.014559202778450627,741,XGBoost
Ptp4a3,0.014558117460021931,742,XGBoost
Abhd2,0.014554369026757129,743,XGBoost
2010107E04Rik,0.014535151615973765,744,XGBoost
Stmn1,0.014531029221547052,745,XGBoost
Plscr2,0.014514972337801555,746,XGBoost
Ptprb,0.014512814382827472,747,XGBoost
Taldo1,0.01450448113183981,748,XGBoost
Agt,0.014465439159636094,749,XGBoost
Hist4h4,0.014461040985808478,750,XGBoost
Mertk,0.014457511543936034,751,XGBoost
Hmcn1,0.014433650538503448,752,XGBoost
Csf2ra,0.014414756080497741,753,XGBoost
Alpl,0.014411132282621909,754,XGBoost
Nfe2,0.014409502320787521,755,XGBoost
Col1a2,0.014408020588509509,756,XGBoost
C3,0.014401397768290367,757,XGBoost
Sox4,0.014395516164603541,758,XGBoost
Tpm2,0.014380837614183763,759,XGBoost
Hbb-bs,0.014377951534182034,760,XGBoost
Myo5a,0.014369473394182708,761,XGBoost
Ltf,0.014359847269235006,762,XGBoost
Rbpms2,0.01430582043020359,763,XGBoost
Slc16a11,0.014305138971578386,764,XGBoost
Rdh10,0.014301182519802603,765,XGBoost
Gbp5,0.014294095585736561,766,XGBoost
Gm6377,0.014293921854879562,767,XGBoost
Adam33,0.01429298037358709,768,XGBoost
Ltbp4,0.014287449840794865,769,XGBoost
Acp5,0.014278938709039624,770,XGBoost
Ifit2,0.014273383307307248,771,XGBoost
Cebpb,0.014271526159601934,772,XGBoost
Usp18,0.014270096509347154,773,XGBoost
Dbi,0.014264280292900259,774,XGBoost
Cpne8,0.014251899983529475,775,XGBoost
Speg,0.01423111036138504,776,XGBoost
Cks1b,0.014230968336789794,777,XGBoost
Lck,0.014226197269119471,778,XGBoost
Clec14a,0.014222720343744657,779,XGBoost
Nudt4,0.014204363729154486,780,XGBoost
Gm13861,0.01419339929103115,781,XGBoost
Cox5b,0.014191210889638432,782,XGBoost
Lrrc25,0.014182322527226973,783,XGBoost
Tubb4b,0.014174042321982175,784,XGBoost
Ttr,0.014150803824100522,785,XGBoost
Cpe,0.014146990528966952,786,XGBoost
Cd59a,0.014145105945939823,787,XGBoost
Hspb2,0.014143548905554675,788,XGBoost
Slc7a1,0.014134108173710979,789,XGBoost
Dmkn,0.014123847219680538,790,XGBoost
Nfia,0.014116080548420052,791,XGBoost
Unc119,0.014106315302116182,792,XGBoost
Gdf15,0.014099890339080871,793,XGBoost
Scrg1,0.01409084528651254,794,XGBoost
Slc16a1,0.014088408497065691,795,XGBoost
St3gal4,0.014072709784533333,796,XGBoost
Id1,0.014067878599547215,797,XGBoost
Cd300ld,0.014048318451266133,798,XGBoost
Lhfp,0.014047964705868742,799,XGBoost
Atp5l,0.014042256237307352,800,XGBoost
Slc2a3,0.014033653298332956,801,XGBoost
Sept7,0.01400716196809923,802,XGBoost
Gadd45a,0.013997630330545815,803,XGBoost
Slc4a10,0.013993271147137344,804,XGBoost
Isg20,0.01398448300893014,805,XGBoost
Aldh1a1,0.013984197535331287,806,XGBoost
Rgs4,0.013976732353764405,807,XGBoost
Stap1,0.013974368071752083,808,XGBoost
AI839979,0.013944563265938506,809,XGBoost
Rhoh,0.01391523465647502,810,XGBoost
Csf1r,0.013893782964411213,811,XGBoost
Adgre1,0.013890880154959546,812,XGBoost
Myl6,0.013888972046214408,813,XGBoost
Il33,0.013888116345685788,814,XGBoost
Serpinf1,0.013884738134987562,815,XGBoost
Edem1,0.01387999713152703,816,XGBoost
Crim1,0.013876318425451091,817,XGBoost
Atp1a2,0.013872043242791423,818,XGBoost
Cald1,0.013845803433579256,819,XGBoost
Cadm1,0.013842506724492358,820,XGBoost
Col8a1,0.013841016541430926,821,XGBoost
Myl9,0.01383507624460598,822,XGBoost
Vmp1,0.01383324871298856,823,XGBoost
Gna15,0.013832367171272108,824,XGBoost
Ndufc1,0.013832118986418283,825,XGBoost
Dpysl3,0.013828165428492413,826,XGBoost
Slc1a1,0.013824878384034763,827,XGBoost
Ccnd1,0.013814097997631091,828,XGBoost
Bcas3,0.013803168669532335,829,XGBoost
Ifitm10,0.013799766658511065,830,XGBoost
Cox6c,0.01379954849740148,831,XGBoost
Gm13889,0.013777574918910959,832,XGBoost
Cd2,0.013767512200143927,833,XGBoost
Usmg5,0.013763296003656222,834,XGBoost
Map1b,0.013763104686768253,835,XGBoost
Rad54b,0.013759127631782423,836,XGBoost
Mfge8,0.013749745569080055,837,XGBoost
Dok3,0.013747987960098934,838,XGBoost
Hspa1b,0.013744097033952126,839,XGBoost
Slamf9,0.013741762281637432,840,XGBoost
Ptger4,0.013737332669096198,841,XGBoost
Gja1,0.01371616214126497,842,XGBoost
Tesc,0.013702289716892508,843,XGBoost
Hs3st1,0.013700148121839109,844,XGBoost
Rarres2,0.013697243749649788,845,XGBoost
Il10ra,0.01369547110295272,846,XGBoost
Asns,0.0136654991587251,847,XGBoost
Spint1,0.01366068288440306,848,XGBoost
Ebf1,0.013638872983656099,849,XGBoost
Prdx6,0.013631365293624131,850,XGBoost
Tinagl1,0.013630454407881035,851,XGBoost
Gucy1b3,0.013629592920139747,852,XGBoost
Sept1,0.013628065869554352,853,XGBoost
Gm12002,0.013626244190120804,854,XGBoost
Adap2os,0.013626194773575902,855,XGBoost
Atp5o,0.013607842426606022,856,XGBoost
Nid1,0.013596998992525889,857,XGBoost
Sema4a,0.013591815610805646,858,XGBoost
Sept4,0.01358610071130865,859,XGBoost
Eno3,0.013583190074204908,860,XGBoost
Slc25a4,0.013581591473350325,861,XGBoost
5430416O09Rik,0.013553132522638718,862,XGBoost
Aspn,0.01354794495060172,863,XGBoost
Tshz2,0.013538720291702116,864,XGBoost
Ndufb2,0.013538212895267004,865,XGBoost
Ppp1r14a,0.013536663356563186,866,XGBoost
Rbp1,0.013531998983333507,867,XGBoost
Agpat9,0.013514294581646477,868,XGBoost
Pllp,0.013505186119599675,869,XGBoost
Notch2,0.013504088162654259,870,XGBoost
Gpc3,0.01350354302260893,871,XGBoost
Gm14548,0.013494006652628239,872,XGBoost
Golm1,0.01348819991346678,873,XGBoost
Prelp,0.013464778473567756,874,XGBoost
Ccl8,0.013459112051317817,875,XGBoost
Slc38a11,0.013458020108973708,876,XGBoost
Mia,0.013457916112867806,877,XGBoost
Ndrg1,0.013455632944261029,878,XGBoost
Flna,0.013453634273700015,879,XGBoost
Grina,0.013453058993416372,880,XGBoost
Creg1,0.013448785428432867,881,XGBoost
Fgfbp1,0.013444637736238317,882,XGBoost
Cd48,0.013436783614476477,883,XGBoost
Pdcd4,0.013435254351594445,884,XGBoost
Ddc,0.013412417598501147,885,XGBoost
Slc1a2,0.013410998482976964,886,XGBoost
Map4k1,0.01341060429920494,887,XGBoost
Gpihbp1,0.013385247831293839,888,XGBoost
Gde1,0.013376038745535588,889,XGBoost
Slfn2,0.013373689409894505,890,XGBoost
Csrp1,0.01336496510168187,891,XGBoost
Lum,0.013343397434520234,892,XGBoost
Atp5e,0.013338477033117831,893,XGBoost
Gria2,0.013336580683827207,894,XGBoost
S100a16,0.013319402487093726,895,XGBoost
Rasl11a,0.013313254076595407,896,XGBoost
Pebp1,0.013309891426471942,897,XGBoost
Lcp1,0.013309120519994793,898,XGBoost
Cd302,0.013307847071322567,899,XGBoost
Gzmb,0.013297295992710833,900,XGBoost
Net1,0.013294932050863375,901,XGBoost
Trp53i11,0.013269014940726484,902,XGBoost
Thy1,0.013261290749823915,903,XGBoost
Col13a1,0.013252257998070284,904,XGBoost
Dpysl2,0.013246770601343268,905,XGBoost
Kcnn4,0.013240778160484724,906,XGBoost
Des,0.013237507169806307,907,XGBoost
Dhx58os,0.013223405641539784,908,XGBoost
Cthrc1,0.013213676011995978,909,XGBoost
Riiad1,0.013205725456398672,910,XGBoost
S100b,0.013196990022677418,911,XGBoost
Kcnk13,0.01318960565340513,912,XGBoost
Dynlrb2,0.013174768475258324,913,XGBoost
Gal3st4,0.013163267652710284,914,XGBoost
Tgif1,0.013159300452064392,915,XGBoost
Itgam,0.013154612238973839,916,XGBoost
Hk3,0.013154294116813908,917,XGBoost
Cxcr4,0.013152722697944028,918,XGBoost
Gja4,0.013126240522792992,919,XGBoost
Rhoj,0.013124971800578158,920,XGBoost
Ddah1,0.013120628489690284,921,XGBoost
H2-Ob,0.013104610289977904,922,XGBoost
Gm26522,0.013093014031061766,923,XGBoost
Cers2,0.013087494156633815,924,XGBoost
Lat2,0.013087299021406812,925,XGBoost
Serpini1,0.013079604576750775,926,XGBoost
Postn,0.013076933886976302,927,XGBoost
Ptrf,0.013050920101210922,928,XGBoost
Ttyh2,0.013048736292465685,929,XGBoost
Dbn1,0.013045693522144035,930,XGBoost
Ece1,0.013025363263638718,931,XGBoost
Oaf,0.013019439506037572,932,XGBoost
Enah,0.012999329809975674,933,XGBoost
Gstm7,0.012997761427376374,934,XGBoost
Rasd1,0.012996395761433287,935,XGBoost
Slc37a2,0.012993168860193662,936,XGBoost
Ccr5,0.012985389958597101,937,XGBoost
Cd200r1,0.012956503313031411,938,XGBoost
Pkp3,0.012953622792611528,939,XGBoost
Cryba4,0.012945950336346138,940,XGBoost
Dstn,0.012942186274758318,941,XGBoost
Atp2b4,0.012933260344917744,942,XGBoost
Cd274,0.012924430968088598,943,XGBoost
Cygb,0.012920846149819492,944,XGBoost
Casq2,0.012892752821562312,945,XGBoost
Snx20,0.012884504773380082,946,XGBoost
Tmem173,0.012881932047086021,947,XGBoost
Fabp7,0.01287728255835063,948,XGBoost
Gm12840,0.01286064131882498,949,XGBoost
Fbln2,0.012853748378366205,950,XGBoost
Il1a,0.012842919600651979,951,XGBoost
Dusp5,0.012821971982084424,952,XGBoost
Kctd12,0.012821261487629035,953,XGBoost
Hk2,0.012809192399907767,954,XGBoost
Spn,0.012800163621344356,955,XGBoost
Laptm5,0.012797153385074991,956,XGBoost
Cd7,0.012792788361019469,957,XGBoost
Tanc2,0.012784587838921096,958,XGBoost
Kcnj13,0.012776390818097129,959,XGBoost
Hebp1,0.012774577559087093,960,XGBoost
Sphk1,0.012757698603542244,961,XGBoost
Col18a1,0.012755122449046965,962,XGBoost
Cd209f,0.012753245985027131,963,XGBoost
Tmem212,0.01274777310746165,964,XGBoost
Sdc1,0.012743665392811288,965,XGBoost
Slc1a3,0.012742257114267196,966,XGBoost
Fam49b,0.012739640697199794,967,XGBoost
Ehd2,0.012733201365102116,968,XGBoost
Basp1,0.01273056640841615,969,XGBoost
Dusp6,0.012711121788866185,970,XGBoost
Nr4a2,0.012708260208486002,971,XGBoost
Rtn4,0.012689259063577433,972,XGBoost
Xdh,0.012682240585953129,973,XGBoost
Foxq1,0.012676626767656159,974,XGBoost
Mdk,0.01267517376856392,975,XGBoost
Bnip3,0.012654293843324395,976,XGBoost
Treml4,0.012653004903659056,977,XGBoost
Tep1,0.01264368833739522,978,XGBoost
Tubb2b,0.012643382170059968,979,XGBoost
Nov,0.012643020083284578,980,XGBoost
Gjb6,0.012637935838686946,981,XGBoost
Cfb,0.012633214356809093,982,XGBoost
Cyba,0.012632010738924589,983,XGBoost
Zfp691,0.012627684227026089,984,XGBoost
Ggt1,0.012622087984019592,985,XGBoost
Gsto1,0.012609306202306434,986,XGBoost
Tbx3os1,0.01260589501685362,987,XGBoost
Tpm1,0.012602786852314996,988,XGBoost
Fbln1,0.012600917376123004,989,XGBoost
Tma16,0.012599081327081903,990,XGBoost
Ndnf,0.01259793697999221,991,XGBoost
Enpp2,0.012589632867136222,992,XGBoost
Naaa,0.012589331333329554,993,XGBoost
Plac9b,0.012588877346823589,994,XGBoost
Aldoc,0.012586482178676306,995,XGBoost
Cfap126,0.012582786453551478,996,XGBoost
Ntm,0.01257918029104397,997,XGBoost
Hist1h2bc,0.012566246473322032,998,XGBoost
Rnd3,0.012564926095579288,999,XGBoost
Tmem38b,0.012561470494905387,1000,XGBoost
Zic1,0.012551128127680751,1001,XGBoost
Dusp23,0.012549759354949444,1002,XGBoost
Cped1,0.012544978836344178,1003,XGBoost
Romo1,0.012539805122302489,1004,XGBoost
Nostrin,0.012529304405617987,1005,XGBoost
Lmo4,0.012526951649201706,1006,XGBoost
Wnt5a,0.012522498370065284,1007,XGBoost
Mrgpra2a,0.012518330828318281,1008,XGBoost
Kcne4,0.012500930010420802,1009,XGBoost
Cd3g,0.012498099593386085,1010,XGBoost
Thbd,0.012489020823898873,1011,XGBoost
1110017D15Rik,0.012483967769466373,1012,XGBoost
Enpp1,0.012478463476856286,1013,XGBoost
Snhg18,0.01247743662282077,1014,XGBoost
Rgs7bp,0.012475038095258736,1015,XGBoost
Sema3g,0.012474807066133771,1016,XGBoost
H2-Q6,0.012466126517737363,1017,XGBoost
Emilin1,0.012464197689419648,1018,XGBoost
Spi1,0.012464079756351294,1019,XGBoost
Ephx3,0.012451419449031128,1020,XGBoost
Ccdc153,0.012450172688541827,1021,XGBoost
St5,0.012450084722233596,1022,XGBoost
Hmgn2,0.01244406846742421,1023,XGBoost
Gm9946,0.0124381877586308,1024,XGBoost
Cmip,0.012428609382328266,1025,XGBoost
Prnp,0.012423789494489508,1026,XGBoost
Pi15,0.012416450379849151,1027,XGBoost
Apln,0.012413107957428874,1028,XGBoost
Bmp7,0.012411555467745672,1029,XGBoost
Sdc2,0.012394604794653825,1030,XGBoost
Hist1h3e,0.01239042463497468,1031,XGBoost
Smad7,0.012388391406270613,1032,XGBoost
Ckb,0.012374809527618696,1033,XGBoost
Polk,0.012373097336371921,1034,XGBoost
Pth1r,0.01236459715410322,1035,XGBoost
Pdlim4,0.012356355211578147,1036,XGBoost
AF251705,0.012351824533381087,1037,XGBoost
Gpr132,0.012340673589574757,1038,XGBoost
Rsph1,0.012329699922962192,1039,XGBoost
Gpx4,0.012319855185299503,1040,XGBoost
Cmpk2,0.012302530605250519,1041,XGBoost
1810011O10Rik,0.012301255371242837,1042,XGBoost
Lag3,0.012299374380412289,1043,XGBoost
Ctsw,0.012297858891900736,1044,XGBoost
Ace,0.012287682946061116,1045,XGBoost
Tslp,0.012276090356796459,1046,XGBoost
4930523C07Rik,0.012255896142346522,1047,XGBoost
Wtip,0.012250371873953997,1048,XGBoost
Phgdh,0.012249680285073531,1049,XGBoost
Ctgf,0.012241461948091363,1050,XGBoost
Fam183b,0.012236616007009876,1051,XGBoost
Hexa,0.012233158357943374,1052,XGBoost
Lrp1,0.012214071508371628,1053,XGBoost
Pgf,0.01220795742151238,1054,XGBoost
Unc93b1,0.012206072285286241,1055,XGBoost
Ccl11,0.012203469002827733,1056,XGBoost
Psat1,0.012201241331737656,1057,XGBoost
Crlf1,0.01219738931892259,1058,XGBoost
Pbxip1,0.012192048232052236,1059,XGBoost
Fam101b,0.012190276280209208,1060,XGBoost
Efemp1,0.01218908667650209,1061,XGBoost
Pde4d,0.012182301128168328,1062,XGBoost
Mdh1,0.012170401352266545,1063,XGBoost
Sh2d1b1,0.012163386211940524,1064,XGBoost
Lypd1,0.012155234331484141,1065,XGBoost
Synm,0.01215055600219368,1066,XGBoost
Afp,0.012149670993693615,1067,XGBoost
Rcan2,0.012148265987097152,1068,XGBoost
Marveld1,0.012142570485159,1069,XGBoost
Aebp1,0.012137025142305682,1070,XGBoost
Rmst,0.01213547964497173,1071,XGBoost
Mob2,0.012130876966355153,1072,XGBoost
Parm1,0.012126290203656642,1073,XGBoost
Cyyr1,0.012124927951724053,1074,XGBoost
Ly9,0.012115303547724152,1075,XGBoost
B4galnt1,0.012107371405474606,1076,XGBoost
Kdm6b,0.012085740974287907,1077,XGBoost
Tifab,0.012068931882682562,1078,XGBoost
Tnfrsf18,0.0120640490151628,1079,XGBoost
Pmaip1,0.012062601413136273,1080,XGBoost
Cd3d,0.01205677336456918,1081,XGBoost
Rassf4,0.012053290967523868,1082,XGBoost
Igf2,0.012041015523921235,1083,XGBoost
Calm3,0.012006993270374678,1084,XGBoost
Eps8,0.012004545906008897,1085,XGBoost
Adrbk2,0.01200312507730566,1086,XGBoost
Rgs16,0.011998021721006088,1087,XGBoost
S100a1,0.01196930628003894,1088,XGBoost
Csrp2,0.011967044275131962,1089,XGBoost
Il7r,0.011964329753462044,1090,XGBoost
Pde3a,0.01194658753829091,1091,XGBoost
Ppp1r12b,0.011945625334280858,1092,XGBoost
Plscr1,0.011934865749856383,1093,XGBoost
Car13,0.01191858921848876,1094,XGBoost
Pcsk1n,0.011902652226602917,1095,XGBoost
Pycard,0.011895475363525103,1096,XGBoost
F3,0.011892908056702707,1097,XGBoost
Mlf1,0.011881042624415127,1098,XGBoost
Wnt5b,0.0118758808740394,1099,XGBoost
Itgb2,0.01187293711890891,1100,XGBoost
Atp5k,0.011872664835996485,1101,XGBoost
Tnfsf9,0.011861321314376106,1102,XGBoost
Steap1,0.011857138400485334,1103,XGBoost
Cotl1,0.011851332879263913,1104,XGBoost
Galnt6,0.011843542993725205,1105,XGBoost
Fam26f,0.011841312350643892,1106,XGBoost
Car2,0.011840995151603072,1107,XGBoost
Fam13a,0.011839062764046539,1108,XGBoost
Lpar1,0.011838806431936555,1109,XGBoost
Bhlhe41,0.011832896450830292,1110,XGBoost
Ndufa13,0.011822939759417105,1111,XGBoost
Adamtsl1,0.011822758592145344,1112,XGBoost
Ddit4l,0.011815135735554956,1113,XGBoost
Adk,0.011812616211429235,1114,XGBoost
Procr,0.01180749529529005,1115,XGBoost
Idh2,0.01180044043354258,1116,XGBoost
Rasl12,0.011794754925760247,1117,XGBoost
Lrba,0.011790194278363461,1118,XGBoost
Timp2,0.011787197751467565,1119,XGBoost
Pik3r1,0.011781532812602875,1120,XGBoost
Apobec1,0.011777860991891044,1121,XGBoost
Atp5h,0.011763326215856301,1122,XGBoost
Hspb1,0.011760308898335445,1123,XGBoost
Pantr1,0.011758429077201099,1124,XGBoost
Sap30,0.011756929224918939,1125,XGBoost
Tpd52l1,0.011752131006996803,1126,XGBoost
Hes1,0.0117492560953203,1127,XGBoost
Cox8a,0.01174345041681467,1128,XGBoost
Nfix,0.011728458582848671,1129,XGBoost
Igfbp5,0.0117282545202458,1130,XGBoost
Ikzf1,0.011724180803575403,1131,XGBoost
Slamf8,0.011723314107899074,1132,XGBoost
Hspa2,0.011716018002671677,1133,XGBoost
Olfm1,0.011713875254776098,1134,XGBoost
Filip1l,0.011712571239452371,1135,XGBoost
Car8,0.011683087382449006,1136,XGBoost
Lmo7,0.011676695683423652,1137,XGBoost
Emp2,0.011672768041376111,1138,XGBoost
Cysltr1,0.011669045286039488,1139,XGBoost
Tnfsf8,0.01166542780391242,1140,XGBoost
Gm5127,0.011664467521079143,1141,XGBoost
Trem2,0.011659462277206125,1142,XGBoost
Efcab10,0.01164947784135609,1143,XGBoost
Cyp7b1,0.011644705715292315,1144,XGBoost
S1pr3,0.01162578624031724,1145,XGBoost
Notch3,0.01162455493481508,1146,XGBoost
Rbp7,0.011617909427120649,1147,XGBoost
P2ry6,0.01161283908704705,1148,XGBoost
Cystm1,0.011612059588596513,1149,XGBoost
Cox6a2,0.011606983416340599,1150,XGBoost
Hopx,0.011602759516462528,1151,XGBoost
Fabp4,0.011594246806633141,1152,XGBoost
Gm11627,0.011591088883639893,1153,XGBoost
Qpct,0.011578436594036054,1154,XGBoost
Sh3bgrl,0.011575168793605727,1155,XGBoost
Aoah,0.011560675219102992,1156,XGBoost
Bmp4,0.01155375581940959,1157,XGBoost
Pde1a,0.011539145222206075,1158,XGBoost
Oasl1,0.011534587313201658,1159,XGBoost
1700016K19Rik,0.011522829755338273,1160,XGBoost
Rem1,0.011519796659850258,1161,XGBoost
Pdlim2,0.011517231223083289,1162,XGBoost
Tubb3,0.01151513306552327,1163,XGBoost
Jag1,0.01150990474912161,1164,XGBoost
Folr1,0.011497776983870464,1165,XGBoost
Sat1,0.011494048018695423,1166,XGBoost
Ogn,0.011493021499812902,1167,XGBoost
Kcnab1,0.011491757392762696,1168,XGBoost
Klre1,0.01148955999814395,1169,XGBoost
Prlr,0.01148564393835901,1170,XGBoost
Pkib,0.011484340343385161,1171,XGBoost
Cd27,0.011483351469690322,1172,XGBoost
Mcam,0.01147365554533035,1173,XGBoost
Ano1,0.011460370679340519,1174,XGBoost
Zeb2,0.011451065416565475,1175,XGBoost
Ncf1,0.011433894214013553,1176,XGBoost
Npy1r,0.011427419827944088,1177,XGBoost
Tnip3,0.011413853209945937,1178,XGBoost
Ccl17,0.011413760273739387,1179,XGBoost
Enpep,0.011411245750787884,1180,XGBoost
Hapln2,0.011407670094625367,1181,XGBoost
Lfng,0.011407457061428716,1182,XGBoost
F630028O10Rik,0.011394267728367019,1183,XGBoost
Cdkn2b,0.011392077293392242,1184,XGBoost
Mmrn2,0.011381189140084232,1185,XGBoost
Osgin1,0.011379545676598069,1186,XGBoost
Adpgk,0.011368236442912875,1187,XGBoost
Slc13a4,0.01136771021850474,1188,XGBoost
Cryab,0.011362946662397311,1189,XGBoost
Lxn,0.011356028942110779,1190,XGBoost
Mlc1,0.011341948860119388,1191,XGBoost
Sall3,0.011333232594699346,1192,XGBoost
Inpp5d,0.011332873607467767,1193,XGBoost
Bcl11a,0.01132805165439902,1194,XGBoost
Rbm47,0.01132454990951172,1195,XGBoost
Kazald1,0.011323639127860321,1196,XGBoost
Pfkp,0.01130488482943481,1197,XGBoost
Islr,0.011303382387611688,1198,XGBoost
Amigo2,0.011300351668283033,1199,XGBoost
Idh3a,0.011297704886929475,1200,XGBoost
Ptges,0.011292851117939899,1201,XGBoost
Eps8l2,0.011282480018886909,1202,XGBoost
Coq7,0.011275312844693549,1203,XGBoost
Rcn3,0.011274057184596408,1204,XGBoost
Nrarp,0.011244525282829885,1205,XGBoost
Gm13822,0.011243848710467361,1206,XGBoost
