gene,importance,rank,method
Tanc2,0.015942264272869537,608,Random Forest
Slc39a1,0.015934014059772614,609,Random Forest
Mgll,0.01593335838070908,610,Random Forest
C3,0.01593289147546104,611,Random Forest
Cd84,0.015929165477746227,612,Random Forest
Apod,0.015922433854252977,613,Random Forest
Tgtp1,0.015908068028621214,614,Random Forest
Cd300ld,0.01587394413130858,615,Random Forest
AI839979,0.015871510018283498,616,Random Forest
Il34,0.0158689683532747,617,Random Forest
Cav1,0.01578993390752339,618,Random Forest
Itih5,0.01578604106941658,619,Random Forest
Lcp1,0.015771879370510406,620,Random Forest
Stc1,0.01576878315601927,621,Random Forest
Tmem173,0.015760173884412195,622,Random Forest
Gm14548,0.015746493207014118,623,Random Forest
Dse,0.01568922522185389,624,Random Forest
Stap1,0.015685610300497654,625,Random Forest
Asph,0.015652327986314097,626,Random Forest
Unc93b1,0.01564454252421538,627,Random Forest
Gm694,0.015631195755752367,628,Random Forest
Camp,0.015622972064742623,629,Random Forest
Cdk6,0.015599010422733236,630,Random Forest
Ptgds,0.015561054168206821,631,Random Forest
Adgre1,0.015556596262210877,632,Random Forest
Myo5a,0.015554516494343074,633,Random Forest
Dmkn,0.015544960811044181,634,Random Forest
Scimp,0.015525386816141193,635,Random Forest
Tbc1d10c,0.015518167741857096,636,Random Forest
Dok3,0.015517592263637739,637,Random Forest
Pcolce,0.015512526934579938,638,Random Forest
Nebl,0.015505333675414262,639,Random Forest
Igtp,0.015504904693420219,640,Random Forest
Tgfb2,0.015498973645606626,641,Random Forest
Laptm5,0.015464803693356833,642,Random Forest
Plpp3,0.015460083552933834,643,Random Forest
Ace2,0.015454027109207045,644,Random Forest
Fbxl22,0.015435305132934814,645,Random Forest
Dbi,0.015417206646088564,646,Random Forest
Abcc9,0.015411737108934488,647,Random Forest
Limd2,0.01539186129809348,648,Random Forest
Grrp1,0.015370995899779458,649,Random Forest
Amd1,0.015317212151403393,650,Random Forest
Cox4i2,0.015315900534167799,651,Random Forest
Fcna,0.015313753060347966,652,Random Forest
Igfbp2,0.015305167568768424,653,Random Forest
Kcnk13,0.01530157145441378,654,Random Forest
Sox17,0.015301492042268897,655,Random Forest
Lrrc25,0.01527978294516789,656,Random Forest
Acp5,0.015277191518288461,657,Random Forest
Vmp1,0.015277151341906301,658,Random Forest
Hrct1,0.015262445340221763,659,Random Forest
Ndufa4,0.01520198054779759,660,Random Forest
Gbp4,0.015192723041468022,661,Random Forest
Kctd12,0.015192635996147305,662,Random Forest
Ifitm10,0.015185066222361265,663,Random Forest
Ptgs2,0.01518350802029659,664,Random Forest
Sorbs2,0.01517871957844112,665,Random Forest
Cd200,0.015176666206801059,666,Random Forest
Ly6a,0.015139521180445419,667,Random Forest
Edn3,0.01512714007135451,668,Random Forest
Mmp14,0.015086531639556242,669,Random Forest
Fabp5,0.015074845023867247,670,Random Forest
Ptpn22,0.015063471962363222,671,Random Forest
Degs2,0.01502872385984257,672,Random Forest
Sdpr,0.015019002415328222,673,Random Forest
Adap2os,0.014980621687392986,674,Random Forest
Gngt2,0.014979760037664179,675,Random Forest
2200002D01Rik,0.014973178276418012,676,Random Forest
Mall,0.014962991399017545,677,Random Forest
Sema3c,0.014951406173790031,678,Random Forest
BC051019,0.014946898667777554,679,Random Forest
Agpat9,0.01493473060013252,680,Random Forest
Mal,0.014923592268112173,681,Random Forest
Ppp1r15a,0.014914845892982379,682,Random Forest
Odc1,0.01491406869674462,683,Random Forest
Tuba1a,0.014911760402084277,684,Random Forest
Gimap4,0.014894663175717708,685,Random Forest
Hsd11b1,0.014888910322172528,686,Random Forest
Gstm1,0.014886784381901847,687,Random Forest
Serpinf1,0.014877055261749834,688,Random Forest
Tmem176a,0.014876914484819915,689,Random Forest
Cd48,0.014876018955342686,690,Random Forest
Gadd45a,0.01483669565633598,691,Random Forest
Cxcr4,0.0148273865991506,692,Random Forest
Cd79b,0.014823198643908285,693,Random Forest
Ramp3,0.01481096849671597,694,Random Forest
Unc119,0.01481059524660348,695,Random Forest
Gimap3,0.014809030018638704,696,Random Forest
Irgm1,0.014805200735037988,697,Random Forest
Taldo1,0.014777841575010957,698,Random Forest
Ttr,0.014777749764829196,699,Random Forest
Prdx6,0.014770674144631133,700,Random Forest
Edem1,0.014761194530174226,701,Random Forest
Cfb,0.014750347149882308,702,Random Forest
C4b,0.014733790778553007,703,Random Forest
Hexa,0.014717796172911933,704,Random Forest
Asns,0.014715859097916208,705,Random Forest
Pdgfrb,0.014708983615680793,706,Random Forest
Adam33,0.014671357079860321,707,Random Forest
Snx20,0.014663736331284614,708,Random Forest
Runx1,0.01463137550813867,709,Random Forest
Mfap2,0.014628436690677715,710,Random Forest
St3gal4,0.014626013581237291,711,Random Forest
Myh11,0.014610799457573358,712,Random Forest
Tfrc,0.014590422912542308,713,Random Forest
Fstl1,0.014564067131009379,714,Random Forest
Ptger4,0.014560562403644563,715,Random Forest
Nrip2,0.01455945324581008,716,Random Forest
Cd200r1,0.014557363363888954,717,Random Forest
Gsta4,0.014554490535418754,718,Random Forest
Slc1a5,0.014552539951540048,719,Random Forest
Ntf3,0.014543678722465533,720,Random Forest
Spint1,0.014541735583342732,721,Random Forest
Lrba,0.014531863202704698,722,Random Forest
Map4k1,0.01450315545438374,723,Random Forest
Cd69,0.01448066363326834,724,Random Forest
Cox5b,0.014467128057258267,725,Random Forest
AF251705,0.014462517650803941,726,Random Forest
Cpne8,0.014446704088118422,727,Random Forest
Cox7c,0.014446102415703543,728,Random Forest
Dusp6,0.014436251559857996,729,Random Forest
Chka,0.014409300359676226,730,Random Forest
Pdpn,0.014398501775876723,731,Random Forest
Synpo,0.014357794893718393,732,Random Forest
Hist1h3e,0.014347159054518568,733,Random Forest
Fbln5,0.014344485499903172,734,Random Forest
Meg3,0.014321517708006569,735,Random Forest
Ccl8,0.0143045578754948,736,Random Forest
Tubb2a,0.014297414685914065,737,Random Forest
Isg20,0.014281812894435688,738,Random Forest
Uchl1,0.01425583952939633,739,Random Forest
Tubb4b,0.014233452981428517,740,Random Forest
Riiad1,0.014226609190281028,741,Random Forest
P2ry6,0.01422125187214145,742,Random Forest
Basp1,0.01419272069224312,743,Random Forest
Smad7,0.014181363063647309,744,Random Forest
Grina,0.014159810974775956,745,Random Forest
Vwa1,0.01413128170233301,746,Random Forest
8430408G22Rik,0.014126497443992487,747,Random Forest
Slc2a3,0.014125318459399388,748,Random Forest
Cyba,0.014122881525350595,749,Random Forest
Ccr5,0.014122264473250287,750,Random Forest
2010107E04Rik,0.014081043786018873,751,Random Forest
Slc6a13,0.014080284612230388,752,Random Forest
Fam43a,0.014062876650898557,753,Random Forest
Cdkn1c,0.01404780473446238,754,Random Forest
Cdk19,0.013988034808564764,755,Random Forest
Fam49b,0.013978649780064458,756,Random Forest
Crispld2,0.013896736496672129,757,Random Forest
Slc26a10,0.013885847142834862,758,Random Forest
Ly6c1,0.013871162231866864,759,Random Forest
Ikzf1,0.013855894247722959,760,Random Forest
Uqcr11,0.013854550428674868,761,Random Forest
Scamp2,0.013839980553187822,762,Random Forest
Spi1,0.013833585863614049,763,Random Forest
Inpp5d,0.013819570682868274,764,Random Forest
Tgif1,0.013800225977632008,765,Random Forest
Il1a,0.01377420223053811,766,Random Forest
Hk3,0.013763829185068141,767,Random Forest
Ptp4a3,0.01376369627760516,768,Random Forest
Gdf15,0.013761560138864929,769,Random Forest
Slc38a5,0.013757480712991928,770,Random Forest
Cdc42ep3,0.01374879366455136,771,Random Forest
Fxyd1,0.013740619167917209,772,Random Forest
Sall3,0.013739518748407013,773,Random Forest
Ckb,0.013726697915423117,774,Random Forest
Atp5l,0.013713261361992262,775,Random Forest
Map3k7cl,0.0137113495576182,776,Random Forest
Slc37a2,0.013704472684246146,777,Random Forest
Sncg,0.01370112976820905,778,Random Forest
Fam183b,0.013693413621111393,779,Random Forest
Dusp5,0.013686232958536038,780,Random Forest
Cpe,0.013679057795269641,781,Random Forest
Myl6,0.01367625106781067,782,Random Forest
Lck,0.01367278830611604,783,Random Forest
Il1r1,0.013663757659146951,784,Random Forest
Cers2,0.013653449578627273,785,Random Forest
Dynlrb2,0.01364960211416426,786,Random Forest
Tmem212,0.013649367888737428,787,Random Forest
Mfsd2a,0.013644166127767315,788,Random Forest
Prkcdbp,0.013643132734532491,789,Random Forest
Itgb2,0.013633148813982332,790,Random Forest
Rab3il1,0.013617749462866638,791,Random Forest
Sept7,0.01361489134602398,792,Random Forest
Bin1,0.01361134977979713,793,Random Forest
Eps8,0.013604533781583472,794,Random Forest
Hbb-bs,0.013600692034590313,795,Random Forest
Mrgpra2a,0.013599637244482984,796,Random Forest
Phf11d,0.01359294470126882,797,Random Forest
Tifab,0.013588974195675563,798,Random Forest
Edn1,0.013582962341641143,799,Random Forest
Cotl1,0.013565944428656034,800,Random Forest
Ltf,0.013560510491672378,801,Random Forest
Creg1,0.013541891585566517,802,Random Forest
Cox7b,0.013522059528411637,803,Random Forest
Zfp691,0.013510463298535167,804,Random Forest
Cadm1,0.01349967413118688,805,Random Forest
Kdr,0.013497718730221403,806,Random Forest
Gpihbp1,0.013493922538690185,807,Random Forest
Speg,0.013487050831730494,808,Random Forest
Atp5o,0.013485769857902539,809,Random Forest
Cd302,0.013484173950665902,810,Random Forest
Pdlim1,0.013466269084792646,811,Random Forest
Pkp3,0.013456830918545673,812,Random Forest
Tep1,0.01344952783394117,813,Random Forest
Itgam,0.013443907856440151,814,Random Forest
Tm4sf1,0.013440845986755663,815,Random Forest
Atp1a2,0.01343894034249924,816,Random Forest
Atp1b1,0.013432568317490571,817,Random Forest
Hspa1b,0.013429503545231963,818,Random Forest
Emcn,0.013419904337434313,819,Random Forest
Ccdc153,0.01341709972066603,820,Random Forest
Nfia,0.013416855427573385,821,Random Forest
Rasgrp2,0.013376966311987197,822,Random Forest
Hbegf,0.01337166133846359,823,Random Forest
Plscr2,0.013360975302431235,824,Random Forest
Slc1a2,0.013352070953730203,825,Random Forest
Prss23,0.013349004959670662,826,Random Forest
Spn,0.013316152033039428,827,Random Forest
Bhlhe41,0.013298128718359534,828,Random Forest
Errfi1,0.013293119313346894,829,Random Forest
Sept1,0.013252287075929216,830,Random Forest
Blnk,0.013250381346405314,831,Random Forest
Tagap,0.01324049704666979,832,Random Forest
Hmcn1,0.013232109164605887,833,Random Forest
Postn,0.013229636034970618,834,Random Forest
Mia,0.013220070182820174,835,Random Forest
Ccnd1,0.013209759145973075,836,Random Forest
Cd2,0.013209246426108143,837,Random Forest
Hpgds,0.013205622618598808,838,Random Forest
Slamf9,0.013192340231075357,839,Random Forest
Sh2d1b1,0.013181930286097092,840,Random Forest
H2-Ob,0.013141647626991788,841,Random Forest
Oaf,0.013132843179838883,842,Random Forest
Nid1,0.013122574203757006,843,Random Forest
Sap30,0.01311729545717987,844,Random Forest
Gja1,0.013108940388798434,845,Random Forest
Serping1,0.013097073561780815,846,Random Forest
Afp,0.01309546925157366,847,Random Forest
Gsto1,0.013091986764102252,848,Random Forest
Tnfsf9,0.013075134758444601,849,Random Forest
Pebp1,0.013059896553592083,850,Random Forest
Cks1b,0.013028621874464144,851,Random Forest
Lrrc32,0.013025061196555105,852,Random Forest
Treml4,0.013010848950400358,853,Random Forest
Hey1,0.013008817231363545,854,Random Forest
F630028O10Rik,0.013007009779264311,855,Random Forest
Cmip,0.013002959662804939,856,Random Forest
Rnf13,0.012997712746729532,857,Random Forest
Tmem37,0.012996761994947627,858,Random Forest
Ptprr,0.012991127538351114,859,Random Forest
Gm2564,0.012977025429879283,860,Random Forest
Usp18,0.012963248613485141,861,Random Forest
Col13a1,0.012937599715840804,862,Random Forest
Slc25a4,0.012931021841751163,863,Random Forest
Sirpa,0.012914709267412366,864,Random Forest
Gpx8,0.012895906065596848,865,Random Forest
Gpr183,0.01288775844065136,866,Random Forest
Ndufb2,0.012879723635379666,867,Random Forest
Lat2,0.012876048683388644,868,Random Forest
Cd209f,0.012873495239974362,869,Random Forest
Gpr132,0.012845616291431446,870,Random Forest
Aldoc,0.012838136499163641,871,Random Forest
1110017D15Rik,0.012813692550182842,872,Random Forest
Usmg5,0.012800025043740792,873,Random Forest
Hopx,0.012797735389875628,874,Random Forest
Ltbp4,0.012797661002379657,875,Random Forest
Thy1,0.012794576259519781,876,Random Forest
Atpif1,0.0127886535543462,877,Random Forest
Kcnn4,0.012780652755044778,878,Random Forest
Ly9,0.01277643912134764,879,Random Forest
Gm26522,0.012775268548887997,880,Random Forest
Gzmb,0.012773637364529324,881,Random Forest
Hspb1,0.012769423320311408,882,Random Forest
Palld,0.012768260925976991,883,Random Forest
Tinagl1,0.012767236726739186,884,Random Forest
Ndufc1,0.012756084516603207,885,Random Forest
Slc1a1,0.012732864372999383,886,Random Forest
Ntpcr,0.012723631724235336,887,Random Forest
Cd274,0.012718171680882453,888,Random Forest
Tma16,0.012712065285150963,889,Random Forest
Apobec1,0.012701326240925723,890,Random Forest
Cfap126,0.012680652604347146,891,Random Forest
Ifit2,0.012674464227026755,892,Random Forest
Id1,0.01266751632595583,893,Random Forest
B4galnt1,0.012666084255894031,894,Random Forest
Cysltr1,0.01265590567084287,895,Random Forest
Enkur,0.012642474981505199,896,Random Forest
Col1a2,0.012641856008932893,897,Random Forest
Gde1,0.012636632549783247,898,Random Forest
Rassf4,0.012636141283422539,899,Random Forest
Hebp1,0.012629047941368078,900,Random Forest
Timp2,0.012624142755672448,901,Random Forest
Ddc,0.012599662982080373,902,Random Forest
Dpysl2,0.012599569566606416,903,Random Forest
Usp50,0.012596640532742672,904,Random Forest
Pmaip1,0.012589730548982677,905,Random Forest
Spint2,0.012579341497685574,906,Random Forest
Gm12840,0.012577189504995945,907,Random Forest
Ndrg1,0.012557785587462159,908,Random Forest
Axl,0.01254434946006807,909,Random Forest
Ccdc3,0.012543876857946695,910,Random Forest
Egfl8,0.012534440594447086,911,Random Forest
Slc7a1,0.012533161748884969,912,Random Forest
1700016K19Rik,0.012527359498861277,913,Random Forest
Pik3r1,0.012524315532845796,914,Random Forest
6330403K07Rik,0.012513457154760824,915,Random Forest
Ptgis,0.01250608752638356,916,Random Forest
Rsph1,0.01250424434548263,917,Random Forest
Ece1,0.012496250613296326,918,Random Forest
Cd59a,0.012488287592811868,919,Random Forest
Tfec,0.012480255636329686,920,Random Forest
Sept4,0.01247691061319289,921,Random Forest
Ptprb,0.012473895054829199,922,Random Forest
AU021092,0.012471278194548225,923,Random Forest
Enpp2,0.012467947437438585,924,Random Forest
Pdlim4,0.012463719552270778,925,Random Forest
Cox6c,0.012426319971000193,926,Random Forest
Pdlim3,0.012399854585765955,927,Random Forest
Enpp1,0.012395735061767681,928,Random Forest
Nexn,0.012390157147310642,929,Random Forest
Rtn4,0.012378854723566939,930,Random Forest
Naaa,0.012375005178133457,931,Random Forest
Mustn1,0.012356537102221631,932,Random Forest
Sh3bgr,0.012351996988248735,933,Random Forest
Cd7,0.012339314231159507,934,Random Forest
Polr2l,0.0123389898968825,935,Random Forest
Atp5e,0.01233440091510183,936,Random Forest
Cdh13,0.01233282504524034,937,Random Forest
Nudt4,0.012331503311516208,938,Random Forest
Galnt6,0.012324738465771434,939,Random Forest
Tnpo3,0.012321480445777338,940,Random Forest
Actn1,0.012300351395551561,941,Random Forest
Pdcd4,0.012298241463917605,942,Random Forest
Fbxl5,0.012296091832740228,943,Random Forest
Phgdh,0.012295499782623433,944,Random Forest
Bgn,0.012287655104912277,945,Random Forest
Meig1,0.012285900232196953,946,Random Forest
Kcnj13,0.012280675299537906,947,Random Forest
Cd3g,0.012269226742186482,948,Random Forest
Irf8,0.012253518126897414,949,Random Forest
Aoah,0.012252277919162557,950,Random Forest
Tmem86a,0.012249143958315103,951,Random Forest
Lrp1,0.012244291336491141,952,Random Forest
Sphk1,0.012240850185760035,953,Random Forest
Abhd2,0.012214564992319847,954,Random Forest
Rhoj,0.012213960981336862,955,Random Forest
Tnfrsf18,0.012213618674194404,956,Random Forest
Ncf1,0.0122077129582713,957,Random Forest
Gper1,0.012198897289349602,958,Random Forest
Psat1,0.012198655943878442,959,Random Forest
Alpl,0.01215871856364304,960,Random Forest
Mfge8,0.012141043962049545,961,Random Forest
Ptpn6,0.012136300807071497,962,Random Forest
Gm13822,0.012120263424978269,963,Random Forest
Lmod1,0.01211006271698792,964,Random Forest
5430416O09Rik,0.012097507655533248,965,Random Forest
Scrg1,0.012093107553743019,966,Random Forest
Slc1a3,0.012076492551637974,967,Random Forest
Ebf1,0.01207166499999742,968,Random Forest
Gbp5,0.012042200855246286,969,Random Forest
Slc9a9,0.012034921057683388,970,Random Forest
Net1,0.012034548342102526,971,Random Forest
Mmp19,0.012031205676387388,972,Random Forest
Nr2f2,0.012023499779547019,973,Random Forest
Tagln,0.012021294211006115,974,Random Forest
Il7r,0.012007205279351542,975,Random Forest
H2afj,0.011989469837221217,976,Random Forest
Nxpe5,0.011986491774201196,977,Random Forest
Sat1,0.01198406095111363,978,Random Forest
Efcab10,0.011966439855412606,979,Random Forest
Nbl1,0.011962245361325669,980,Random Forest
RP23-81F19.2,0.011954454809655277,981,Random Forest
Gm12002,0.011946113078875711,982,Random Forest
Gstm7,0.011942483735998256,983,Random Forest
Cthrc1,0.011940828661661415,984,Random Forest
Tnip3,0.011931817818129103,985,Random Forest
Foxq1,0.011930526070176058,986,Random Forest
Ptrf,0.011921819529583624,987,Random Forest
Adora3,0.011919848191019976,988,Random Forest
Idh2,0.011918377985520446,989,Random Forest
Il33,0.011917965099969991,990,Random Forest
Cd3d,0.011917474406161862,991,Random Forest
Arhgap30,0.01190816783716097,992,Random Forest
Dbn1,0.01189648988170394,993,Random Forest
Acox3,0.011892627490216018,994,Random Forest
Lum,0.011873983594614215,995,Random Forest
Rad54b,0.011869562094286757,996,Random Forest
Tgfb3,0.011863532560720997,997,Random Forest
Cyth4,0.011855753768751214,998,Random Forest
Havcr2,0.011849050205349545,999,Random Forest
S100b,0.0118489816932138,1000,Random Forest
Slc16a1,0.01184268410834578,1001,Random Forest
Slc16a6,0.011831934591318854,1002,Random Forest
Stmn1,0.011826722919517798,1003,Random Forest
Gpr20,0.011818700454424201,1004,Random Forest
Tshz2,0.011814569375593602,1005,Random Forest
Aldh1a1,0.01179584395779082,1006,Random Forest
Pbxip1,0.011783522153080815,1007,Random Forest
Calm3,0.01178135105165738,1008,Random Forest
Hmgn2,0.01177989923116424,1009,Random Forest
H2-Q6,0.011777621870245685,1010,Random Forest
Hvcn1,0.011772261845317506,1011,Random Forest
Hist1h2bc,0.0117698792679086,1012,Random Forest
Eln,0.011764489716416748,1013,Random Forest
Serpinb8,0.01174741620142995,1014,Random Forest
Rbp1,0.011739214383942095,1015,Random Forest
Polk,0.011738481443857288,1016,Random Forest
Lhfp,0.01173657386408417,1017,Random Forest
Pycard,0.011733506943360962,1018,Random Forest
Cd27,0.011729773278424241,1019,Random Forest
Col3a1,0.01172191101258905,1020,Random Forest
Plscr1,0.011721858003516388,1021,Random Forest
Clec14a,0.011715466447749196,1022,Random Forest
Nfix,0.011715046510858305,1023,Random Forest
Lmo4,0.011713726658241719,1024,Random Forest
Enah,0.011699590153367525,1025,Random Forest
Pdgfa,0.011690062607407348,1026,Random Forest
Gas7,0.01166401574370562,1027,Random Forest
Rftn1,0.011659062368334725,1028,Random Forest
Apbb1ip,0.011653922526704306,1029,Random Forest
Efemp1,0.01164726179786357,1030,Random Forest
Rbp7,0.011644038027339368,1031,Random Forest
Mlf1,0.01163270633091438,1032,Random Forest
Slc46a1,0.01163108016593601,1033,Random Forest
Xdh,0.011626064682902918,1034,Random Forest
Gpd1,0.011611978744967411,1035,Random Forest
Olfm1,0.011606656149491378,1036,Random Forest
Tecr,0.0115916229386235,1037,Random Forest
Slc16a11,0.011590452241712913,1038,Random Forest
Crim1,0.011578760173381343,1039,Random Forest
Acta2,0.011576446937612509,1040,Random Forest
Olfr558,0.011575825552912106,1041,Random Forest
Agt,0.011573733114962579,1042,Random Forest
Cox6a2,0.01156973420531937,1043,Random Forest
Ggt1,0.011569548174752713,1044,Random Forest
Rarres2,0.01154174672360147,1045,Random Forest
Rbpms2,0.011537076430996041,1046,Random Forest
Fcgr3,0.011520255198681505,1047,Random Forest
Pde3b,0.011505831966982523,1048,Random Forest
Ptp4a1,0.011487667305357439,1049,Random Forest
Fam26f,0.01148691855620387,1050,Random Forest
Mdh1,0.011484711921629242,1051,Random Forest
Gm20406,0.011472943629813537,1052,Random Forest
A530064D06Rik,0.011471853078591077,1053,Random Forest
Dusp23,0.01144831294064397,1054,Random Forest
Mylk,0.011445662195049194,1055,Random Forest
Htr2b,0.01143937313237353,1056,Random Forest
Kmo,0.011417867712526763,1057,Random Forest
Sdc1,0.011412695938087029,1058,Random Forest
Procr,0.011412506503636025,1059,Random Forest
Fbln1,0.011412229582978523,1060,Random Forest
Csrp1,0.011406853240313168,1061,Random Forest
Gjb6,0.01140381639139719,1062,Random Forest
Fam46a,0.011403409422920093,1063,Random Forest
Car8,0.01138406728544774,1064,Random Forest
Hck,0.011382931360670185,1065,Random Forest
Tiparp,0.011375586358131002,1066,Random Forest
Pfkp,0.011361054260125172,1067,Random Forest
Odf3b,0.011358488406592043,1068,Random Forest
Eno3,0.01134599046182106,1069,Random Forest
Gpx4,0.011334321948015882,1070,Random Forest
Dstn,0.0113329812166142,1071,Random Forest
Slc4a10,0.011329008508579238,1072,Random Forest
Apln,0.011326074314798967,1073,Random Forest
Pde4d,0.011319181045588244,1074,Random Forest
Csrp2,0.011315402346746694,1075,Random Forest
Perp,0.011311837424468143,1076,Random Forest
Tyrobp,0.011303592216098297,1077,Random Forest
Degs1,0.011296176819133962,1078,Random Forest
Romo1,0.011285361185417054,1079,Random Forest
Tesc,0.011278864879575183,1080,Random Forest
Atp5h,0.011267472614172911,1081,Random Forest
Prnp,0.011264930846969997,1082,Random Forest
1700012B09Rik,0.011253740363592845,1083,Random Forest
Ctsw,0.011250163158616249,1084,Random Forest
Slamf8,0.011246151193220382,1085,Random Forest
Ace,0.011230674695132142,1086,Random Forest
Nr4a2,0.011218097186821046,1087,Random Forest
Notch2,0.01121084110958322,1088,Random Forest
Mapk13,0.011206036778601058,1089,Random Forest
Gpc3,0.0112050610574813,1090,Random Forest
Pth1r,0.011198125497632194,1091,Random Forest
Hpse,0.011191501344433027,1092,Random Forest
Daglb,0.011186465814888519,1093,Random Forest
Alcam,0.01118144810451727,1094,Random Forest
Evl,0.011172575993827783,1095,Random Forest
Tnfsf8,0.011168926940533867,1096,Random Forest
Pla2g15,0.011167226027029846,1097,Random Forest
Pllp,0.011163439776666785,1098,Random Forest
Carhsp1,0.011161709870468732,1099,Random Forest
Sh3bgrl,0.011126016583625777,1100,Random Forest
Lmo7,0.011125132615215933,1101,Random Forest
Ctss,0.011090353916222677,1102,Random Forest
Kdm6b,0.011089835147628306,1103,Random Forest
Cmpk2,0.011088553790875462,1104,Random Forest
Ccl19,0.011087202832909933,1105,Random Forest
Mlc1,0.011086388282335427,1106,Random Forest
Nfkbid,0.011075757507394446,1107,Random Forest
Prelp,0.01106746712129641,1108,Random Forest
Rnf149,0.011060892191248064,1109,Random Forest
Rasd1,0.011032801168696966,1110,Random Forest
Car13,0.011021470440525856,1111,Random Forest
C2,0.011017433224963059,1112,Random Forest
F3,0.011012624382662515,1113,Random Forest
Osgin1,0.011006568638704053,1114,Random Forest
Cd300lb,0.011004873774730728,1115,Random Forest
1700007K13Rik,0.010999958691727582,1116,Random Forest
Rgs16,0.010998605975728994,1117,Random Forest
Rdh10,0.0109858461897804,1118,Random Forest
Vav1,0.010978666337801288,1119,Random Forest
Rbm47,0.01097660426884956,1120,Random Forest
Tslp,0.010974181601385299,1121,Random Forest
Ddit4l,0.010971883304035897,1122,Random Forest
Padi4,0.010965148850395741,1123,Random Forest
Qpct,0.010964851715731777,1124,Random Forest
Cyyr1,0.010956000214105243,1125,Random Forest
Hist1h1c,0.010947965392107371,1126,Random Forest
Igsf6,0.010945227229654273,1127,Random Forest
Tubb2b,0.010927000533484766,1128,Random Forest
Thbd,0.010918579679511764,1129,Random Forest
Synm,0.010913580530091992,1130,Random Forest
Hspb2,0.01090920297593749,1131,Random Forest
1700001C02Rik,0.010899944045936225,1132,Random Forest
Bcl11a,0.010898648983106836,1133,Random Forest
Itgax,0.010886436232847064,1134,Random Forest
Nostrin,0.010882933892270602,1135,Random Forest
Oasl1,0.010880176984476327,1136,Random Forest
Casq2,0.010879709739006446,1137,Random Forest
Plekho1,0.010878134742666244,1138,Random Forest
Tspan3,0.010872084404980834,1139,Random Forest
Mdk,0.010870667057945618,1140,Random Forest
Klre1,0.010870100821849419,1141,Random Forest
Steap1,0.010865793363830626,1142,Random Forest
Tctex1d4,0.010857591892220428,1143,Random Forest
Adk,0.010841004281012066,1144,Random Forest
Dpysl3,0.010835320597536098,1145,Random Forest
Fam101b,0.010834465451078159,1146,Random Forest
Ifi27,0.01083187399487471,1147,Random Forest
Adpgk,0.010824338852109342,1148,Random Forest
Skap1,0.010810910707935573,1149,Random Forest
Hs3st1,0.010807206666991228,1150,Random Forest
S100a16,0.010806978921636515,1151,Random Forest
Sema3g,0.010802622728326569,1152,Random Forest
Car2,0.010796577888276843,1153,Random Forest
Tspan15,0.010793669651127689,1154,Random Forest
Slc38a1,0.010764466302969046,1155,Random Forest
Gm14964,0.010757701646402398,1156,Random Forest
Gucy1b3,0.010752098622468184,1157,Random Forest
Irx3,0.010747828034649073,1158,Random Forest
Slc22a17,0.01074381979024585,1159,Random Forest
Atp5k,0.010736276460128416,1160,Random Forest
Col1a1,0.01073370643453594,1161,Random Forest
Ntm,0.010730869841769441,1162,Random Forest
Mmrn2,0.010719964232033752,1163,Random Forest
Gm9946,0.010704209357182094,1164,Random Forest
Zeb2os,0.010701196573670154,1165,Random Forest
Idh3a,0.01069273076838654,1166,Random Forest
Wnt5a,0.01069194606934669,1167,Random Forest
Tpm2,0.010684558378530109,1168,Random Forest
Ccl17,0.010680995928692491,1169,Random Forest
Lpar1,0.010679024388197011,1170,Random Forest
Atp2b4,0.010677040623864813,1171,Random Forest
Tpm1,0.010667459822664097,1172,Random Forest
Ehd2,0.01064683998968238,1173,Random Forest
Rmst,0.010641250141644302,1174,Random Forest
Tnfaip3,0.01063620307320315,1175,Random Forest
Rcan2,0.01063563204668651,1176,Random Forest
Pifo,0.010635613659584185,1177,Random Forest
Gria2,0.010634870787733102,1178,Random Forest
Kl,0.01063430866496748,1179,Random Forest
Mob2,0.01062990271919994,1180,Random Forest
Coq7,0.010624788686881013,1181,Random Forest
Gm26802,0.010613176725867047,1182,Random Forest
Gm5424,0.010608048517858189,1183,Random Forest
Fbln2,0.010605100651026215,1184,Random Forest
Prlr,0.01060264065356282,1185,Random Forest
Zic1,0.010587959870028247,1186,Random Forest
St5,0.010587039578538068,1187,Random Forest
Rgs7bp,0.010582446954423477,1188,Random Forest
Sfxn5,0.010575348532068691,1189,Random Forest
Ndnf,0.010573503080045892,1190,Random Forest
Tspan7,0.010572156801122928,1191,Random Forest
Col9a3,0.010563132310394662,1192,Random Forest
Akr1b8,0.010548631881810714,1193,Random Forest
Rhov,0.010547184029913219,1194,Random Forest
Selenbp1,0.010544389771957138,1195,Random Forest
Lat,0.01053300103282001,1196,Random Forest
Rnd3,0.010531174477478488,1197,Random Forest
Gm21975,0.010526039482291168,1198,Random Forest
4930523C07Rik,0.010524818166866526,1199,Random Forest
Tmem38b,0.010515187768041856,1200,Random Forest
Bcas3,0.010507256603415867,1201,Random Forest
S100a1,0.01050598279243614,1202,Random Forest
Pkib,0.010502863182040025,1203,Random Forest
Ptpre,0.010498711675013605,1204,Random Forest
Col8a1,0.010496218131736968,1205,Random Forest
Pydc3,0.010476556038539123,1206,Random Forest
Htra1,0.01046262706734833,1207,Random Forest
