gene,importance,rank,method
Ms4a4c,0.022562495213233214,146,scBERT
Marcksl1,0.02254998045670655,147,scBERT
Ly6c2,0.022533564276193935,148,scBERT
Glul,0.022533229741022297,149,scBERT
Klf4,0.022520993177086782,150,scBERT
Gngt2,0.022504646833713313,151,scBERT
Lyve1,0.02249186145889186,152,scBERT
S100a6,0.022431275112347878,153,scBERT
Klrk1,0.02242439568854645,154,scBERT
H2-DMb2,0.022420733389457943,155,scBERT
Ltb,0.022411168500180156,156,scBERT
Myo1g,0.022339327789581243,157,scBERT
Itih3,0.02233599303187347,158,scBERT
Ctla2a,0.02230104440419235,159,scBERT
Cd209a,0.022292302096338798,160,scBERT
Fabp4,0.0222647722033176,161,scBERT
Ifit3b,0.0222310597277355,162,scBERT
Mal,0.02220807663751554,163,scBERT
Phlda1,0.02220200059736328,164,scBERT
Sell,0.02219336958175909,165,scBERT
Slc6a6,0.022192455747897518,166,scBERT
S100a10,0.022186723246599496,167,scBERT
Bmp7,0.022184617503378638,168,scBERT
Gadd45b,0.02217137322727277,169,scBERT
Ifi204,0.022116263937446194,170,scBERT
Tm4sf1,0.022061201839383374,171,scBERT
Cnn1,0.022035616426246102,172,scBERT
Tmem176a,0.02198362390413121,173,scBERT
Cd79b,0.02197101144551806,174,scBERT
Ccl9,0.021956809170133058,175,scBERT
Ttyh2,0.021942925891241256,176,scBERT
Fcgr4,0.021918324816868794,177,scBERT
Pdcd4,0.021899880609158845,178,scBERT
Phf11b,0.021830406698731313,179,scBERT
Slc4a10,0.021783387864844447,180,scBERT
Fxyd5,0.02175556852645463,181,scBERT
Ifi203,0.021725326569749837,182,scBERT
Plaur,0.021701226350969948,183,scBERT
Igfbp4,0.021697623954872822,184,scBERT
Mt1,0.021689391848750045,185,scBERT
Il1r2,0.021687105492781196,186,scBERT
Cd177,0.021667725155782535,187,scBERT
Tmem176b,0.0216272257805146,188,scBERT
Vcam1,0.021625888468174686,189,scBERT
Cyr61,0.021597583234695412,190,scBERT
Il1b,0.02156988076120927,191,scBERT
Mmp8,0.021560059622592026,192,scBERT
Ier3,0.02151517137019215,193,scBERT
Rsad2,0.021485173687930008,194,scBERT
Nov,0.021467940308282356,195,scBERT
AW112010,0.021463092935319568,196,scBERT
Atp13a5,0.021455541239935642,197,scBERT
Dusp2,0.021436724313654315,198,scBERT
Igfbp2,0.021413796582929166,199,scBERT
Apoe,0.021393436533307837,200,scBERT
Colec12,0.021383258918048636,201,scBERT
Kdm6b,0.021361641729037505,202,scBERT
Cxcl16,0.0213411077158513,203,scBERT
Cfp,0.021306647386432773,204,scBERT
Ercc1,0.021302856676855893,205,scBERT
Cdc42ep3,0.021293110725787472,206,scBERT
Hist1h2ap,0.02127557489488881,207,scBERT
Igfbp5,0.02125880707421086,208,scBERT
Pid1,0.021185714369413175,209,scBERT
S100a4,0.021180660715411182,210,scBERT
Tmem252,0.021163234543854173,211,scBERT
Mmp9,0.02112772166862687,212,scBERT
Clec4n,0.021116570895513918,213,scBERT
Nfkbia,0.021042536706527046,214,scBERT
Phf11a,0.020994424627945592,215,scBERT
Gpr84,0.020993516254083477,216,scBERT
Rgcc,0.020954685548113146,217,scBERT
Camp,0.020953792325602422,218,scBERT
Lum,0.020935383747594564,219,scBERT
Fbln2,0.020934432697066276,220,scBERT
Msr1,0.02092867577246617,221,scBERT
Ifit1,0.020920533162341874,222,scBERT
Hrct1,0.020917420566311462,223,scBERT
Thbs1,0.02090035158049068,224,scBERT
Nfia,0.020899542831922833,225,scBERT
Scgb3a1,0.02086092998041995,226,scBERT
Isg15,0.02085778405032633,227,scBERT
2810417H13Rik,0.020823971022706403,228,scBERT
Gm26802,0.020822712666208294,229,scBERT
Sirpb1b,0.020778189552253565,230,scBERT
Sod3,0.020762940875300985,231,scBERT
Cmbl,0.02076102173231468,232,scBERT
G0s2,0.020735615759420786,233,scBERT
Capg,0.02070970118310668,234,scBERT
Ctgf,0.020699070426859964,235,scBERT
Clec4e,0.020698950018996548,236,scBERT
Olfr558,0.020646154505898906,237,scBERT
Plvap,0.02064279500029442,238,scBERT
Il34,0.0206132515976247,239,scBERT
Btg2,0.02055008328996613,240,scBERT
Gm9733,0.020534145344897944,241,scBERT
Crispld2,0.02046880508581333,242,scBERT
Hapln2,0.02036311981122418,243,scBERT
Tuba1a,0.020339802056382514,244,scBERT
Hbegf,0.020337692289357934,245,scBERT
Ccrl2,0.020265977695960766,246,scBERT
Bcl2a1a,0.020235623328098168,247,scBERT
Cd83,0.020234426794019232,248,scBERT
Lpar1,0.020223459879004868,249,scBERT
Adamts9,0.020216192233390634,250,scBERT
Ptprcap,0.020205728381404036,251,scBERT
Emb,0.020199098618457485,252,scBERT
H2-Q7,0.020198823754246052,253,scBERT
Ly6g,0.020178636852340254,254,scBERT
Trem3,0.020163684598465622,255,scBERT
Ccl4,0.019963031718782682,256,scBERT
Anln,0.01996300087287953,257,scBERT
Ptgs2,0.019961528182641523,258,scBERT
Tubb3,0.019939028236133503,259,scBERT
Gas6,0.019938573002643786,260,scBERT
Nr4a1,0.019895153270266704,261,scBERT
Fbxl22,0.019895138700146597,262,scBERT
Wfdc17,0.01987339806425009,263,scBERT
5430416O09Rik,0.019866154044786886,264,scBERT
Gbp3,0.019865850673411827,265,scBERT
Gria2,0.01985617868471188,266,scBERT
Cxcl2,0.019802490769713167,267,scBERT
Serping1,0.019794824379832668,268,scBERT
Ccl7,0.019787594092419706,269,scBERT
Psmb8,0.01975430670620447,270,scBERT
Plpp1,0.01973348850566769,271,scBERT
Dpep2,0.019731081078208045,272,scBERT
Rnf128,0.019726905441265843,273,scBERT
Phf11d,0.019650860286095324,274,scBERT
Ecm1,0.019643781496099844,275,scBERT
