gene,importance,rank,method
Slc19a1,0.01631662464090265,607,Geneformer
Ccl22,0.016301718542447354,608,Geneformer
Rad54b,0.016266658299416918,609,Geneformer
Tgfb2,0.016258724995599747,610,Geneformer
Pdgfa,0.01625654054633343,611,Geneformer
Slfn4,0.01625394483158666,612,Geneformer
Tinagl1,0.016253358511651824,613,Geneformer
Igfbp7,0.01625224774713252,614,Geneformer
Amd1,0.016251522761914616,615,Geneformer
Plin2,0.016247171073915528,616,Geneformer
Abcc9,0.01624085108157129,617,Geneformer
Tshz2,0.016226056538687382,618,Geneformer
Cd44,0.01617831217382444,619,Geneformer
Asb2,0.016174767559637888,620,Geneformer
Syngr1,0.016167254746320886,621,Geneformer
Lypd1,0.016152162463470114,622,Geneformer
Ccl17,0.016141435807566135,623,Geneformer
Cd14,0.01614062582668848,624,Geneformer
Ptgds,0.01614049487248315,625,Geneformer
Casq2,0.016136584378114213,626,Geneformer
Cit,0.016134259041042123,627,Geneformer
Serpine2,0.0161287848799287,628,Geneformer
Dclk1,0.016124902049261595,629,Geneformer
Il4i1,0.0161234189822456,630,Geneformer
Ppp1r3g,0.016116589692308732,631,Geneformer
Slc40a1,0.016115376472896858,632,Geneformer
Sphk1,0.01608942458504527,633,Geneformer
Oasl1,0.016086899526786623,634,Geneformer
Ms4a6d,0.016085849454628865,635,Geneformer
Pim1,0.01605219764112975,636,Geneformer
Slc16a3,0.016048736440866712,637,Geneformer
Mcm5,0.016046642493978802,638,Geneformer
Pfkp,0.01603935363316125,639,Geneformer
Ms4a6b,0.016030832544467435,640,Geneformer
Hmgn2,0.01601306724836884,641,Geneformer
Ehd4,0.01601225663694414,642,Geneformer
Fmo2,0.016003429980756257,643,Geneformer
Cd274,0.015989301523247266,644,Geneformer
Selenbp1,0.015987301968664158,645,Geneformer
Usp18,0.015986302724567105,646,Geneformer
Sncg,0.015984779475510948,647,Geneformer
Mrps6,0.01598234005046838,648,Geneformer
Tmod1,0.015969277103605822,649,Geneformer
Col1a2,0.01594661593853923,650,Geneformer
Hmga1,0.015934399948661672,651,Geneformer
Spint2,0.015913526382306642,652,Geneformer
Cbr2,0.015911361769976533,653,Geneformer
Nostrin,0.015904446383018328,654,Geneformer
Scg5,0.015902186781237847,655,Geneformer
Col4a2,0.01589666776947657,656,Geneformer
Pilrb2,0.015894616385922912,657,Geneformer
Prr13,0.015894257495064498,658,Geneformer
Gda,0.01587758619025034,659,Geneformer
Sema3g,0.015875725109991686,660,Geneformer
Cdkn1c,0.01587472391540156,661,Geneformer
Pla2g7,0.01585257450998735,662,Geneformer
Gm12840,0.01584225214879186,663,Geneformer
Enah,0.01582688382872976,664,Geneformer
Ndn,0.015819761236404727,665,Geneformer
Adssl1,0.015811949709059952,666,Geneformer
Gjb6,0.01580296286778687,667,Geneformer
Hspa1b,0.015790802952441573,668,Geneformer
Gdf15,0.01578710437342077,669,Geneformer
Lmnb1,0.01577665899367303,670,Geneformer
Rnd3,0.015776624601222408,671,Geneformer
Tspan15,0.01577407137886758,672,Geneformer
Gja1,0.015772072482784717,673,Geneformer
Aqp4,0.015771671533349334,674,Geneformer
Insc,0.015728971939328474,675,Geneformer
Tsc22d1,0.015722326528660124,676,Geneformer
Ndnf,0.0157171894563012,677,Geneformer
Ltbp4,0.015712872574407618,678,Geneformer
Ramp1,0.015709840130482645,679,Geneformer
Cox4i2,0.015704366112282965,680,Geneformer
Bcas3,0.01569977209188227,681,Geneformer
Ccdc109b,0.015695960492034776,682,Geneformer
Per3,0.01568514462573606,683,Geneformer
Ntf3,0.015680833908563167,684,Geneformer
Fpr2,0.015676419337582827,685,Geneformer
Ddit4l,0.01567558537655845,686,Geneformer
Saa3,0.015670152872238982,687,Geneformer
Gper1,0.015617740197062076,688,Geneformer
Sox17,0.015615898118596004,689,Geneformer
Serpine1,0.015596744340621298,690,Geneformer
Hspa2,0.015585814221175127,691,Geneformer
Prtn3,0.01556788708969457,692,Geneformer
Fmo1,0.01556169392384165,693,Geneformer
Brinp3,0.01556033871661913,694,Geneformer
Cycs,0.015554003316712039,695,Geneformer
Kcnk2,0.015539019753870915,696,Geneformer
Fbxo2,0.015507064892036257,697,Geneformer
Fam13a,0.015501022712215236,698,Geneformer
Tubb2a,0.015498794732249277,699,Geneformer
Hist1h2bc,0.015490171422648146,700,Geneformer
Rac2,0.015485069809791413,701,Geneformer
Osm,0.015484762304146039,702,Geneformer
Gsr,0.015484192501950395,703,Geneformer
Rasl10b,0.015479555749820588,704,Geneformer
Lgi1,0.015468546136357836,705,Geneformer
Blvrb,0.01546696297267547,706,Geneformer
Crim1,0.015449453610564054,707,Geneformer
Kdr,0.015445700830523332,708,Geneformer
Rmst,0.015439145892015619,709,Geneformer
Ndufa4,0.015437415963796974,710,Geneformer
Slc30a10,0.015435503748651174,711,Geneformer
Naaa,0.015413784398396068,712,Geneformer
Gstt1,0.015401350062143982,713,Geneformer
Eps8l2,0.01539736345301653,714,Geneformer
Hspa5,0.015396116201538303,715,Geneformer
Col13a1,0.01537994608217359,716,Geneformer
Trp53i11,0.015374462838706927,717,Geneformer
Pgf,0.015374281944292892,718,Geneformer
Ccl24,0.015372834166348853,719,Geneformer
Nkain4,0.015363839989869196,720,Geneformer
Prrx1,0.015362979517386828,721,Geneformer
Cd38,0.015361263115895534,722,Geneformer
Insig1,0.015332369709888138,723,Geneformer
Adap2os,0.015310541697670196,724,Geneformer
Rspo3,0.015305690972589716,725,Geneformer
Etv1,0.015300956798268418,726,Geneformer
Tbx3os1,0.015296397777117537,727,Geneformer
Plpp3,0.01526877483620883,728,Geneformer
Gm5127,0.015257292043206064,729,Geneformer
Gsto1,0.015243068632207295,730,Geneformer
Gclm,0.015238871070601333,731,Geneformer
Csrp2,0.015231764490331964,732,Geneformer
Marcks,0.015225471903596847,733,Geneformer
H2-Ob,0.015216234120066494,734,Geneformer
Mest,0.015215837157722518,735,Geneformer
Slpi,0.015214347451314465,736,Geneformer
Sorbs2,0.015213596972704828,737,Geneformer
Litaf,0.015211120104730342,738,Geneformer
Ctsb,0.015205958518420487,739,Geneformer
Pld3,0.015199519520993406,740,Geneformer
Nfkbiz,0.015181759982740127,741,Geneformer
Msmo1,0.015161027485759352,742,Geneformer
Tubb2b,0.01516007705177472,743,Geneformer
Actg2,0.015142995083091955,744,Geneformer
Zfp691,0.015139783734982872,745,Geneformer
Pmaip1,0.015135291926259207,746,Geneformer
Slc1a1,0.015126711829183544,747,Geneformer
Il1f9,0.01511917586432843,748,Geneformer
Chst2,0.015107917030860035,749,Geneformer
Palld,0.015107823810848298,750,Geneformer
Spint1,0.015093503192499717,751,Geneformer
Phgdh,0.015093177543265767,752,Geneformer
Arhgap15,0.015088579176490998,753,Geneformer
Rem1,0.015088354734500075,754,Geneformer
Hist1h1c,0.015088025692751713,755,Geneformer
Prune2,0.015075336241681168,756,Geneformer
Vstm4,0.015062576434706055,757,Geneformer
Pdgfra,0.015057877548931009,758,Geneformer
Epsti1,0.015050907459361943,759,Geneformer
Osgin1,0.015046365736860778,760,Geneformer
Pex5l,0.015046137411100405,761,Geneformer
Csf1,0.015028371893568128,762,Geneformer
Arhgdib,0.015024220088261975,763,Geneformer
Cntfr,0.01502300159869984,764,Geneformer
Itgam,0.015019776166856567,765,Geneformer
Mx1,0.015009560979073288,766,Geneformer
Ly6c1,0.014998051533840786,767,Geneformer
Eno1,0.014992256034790265,768,Geneformer
Gsta4,0.01498880063819331,769,Geneformer
Atp5e,0.014986341335891983,770,Geneformer
Gde1,0.014979584461348904,771,Geneformer
Kcne4,0.014977460918878185,772,Geneformer
Ntm,0.014966245641165369,773,Geneformer
Atp5l,0.014961634367518526,774,Geneformer
Mthfd2,0.014960244763385979,775,Geneformer
Cdk6,0.014956709134531848,776,Geneformer
Creg1,0.0149483540370698,777,Geneformer
Flrt2,0.014947633198869957,778,Geneformer
Tnfrsf9,0.014936785579223722,779,Geneformer
Lilra5,0.014935640172590551,780,Geneformer
Kcna5,0.014930985546131731,781,Geneformer
Id1,0.0149308348319615,782,Geneformer
Car14,0.014920183895914515,783,Geneformer
Dbi,0.014898091101601101,784,Geneformer
Spock3,0.014884940771783699,785,Geneformer
Ggt1,0.014874758350256248,786,Geneformer
Jag1,0.014873430486416428,787,Geneformer
Gpr141,0.01486091618768828,788,Geneformer
Fxyd1,0.014850064677423766,789,Geneformer
Gpr65,0.014839593008212306,790,Geneformer
Rgs16,0.014839517563423197,791,Geneformer
Slc22a4,0.014834484358128064,792,Geneformer
Htra3,0.01482385348241377,793,Geneformer
Slc22a17,0.014813761735388056,794,Geneformer
Pygl,0.014812543540523146,795,Geneformer
Uap1l1,0.014798337423968735,796,Geneformer
Adap2,0.014794890022264306,797,Geneformer
Gla,0.014790566078844778,798,Geneformer
Alox5ap,0.014787435667576862,799,Geneformer
Steap1,0.014780951704502816,800,Geneformer
1700047M11Rik,0.014766674162354162,801,Geneformer
Tma16,0.01476441605013596,802,Geneformer
Oas1a,0.014763574654059681,803,Geneformer
Gm12002,0.014761089336218579,804,Geneformer
Col1a1,0.014755377335461613,805,Geneformer
Ndrg1,0.01475416967938659,806,Geneformer
Rgs18,0.014753452745233604,807,Geneformer
Pde4d,0.014752215273831606,808,Geneformer
Id4,0.014741185510279824,809,Geneformer
Gm14964,0.014735780568745553,810,Geneformer
Sqle,0.014726822897056551,811,Geneformer
Prlr,0.014726723817206395,812,Geneformer
Rap2b,0.014723457930853348,813,Geneformer
Samsn1,0.014708172243866158,814,Geneformer
Clasp2,0.014703711660135482,815,Geneformer
Islr,0.014698548400913225,816,Geneformer
Synm,0.014697030649188666,817,Geneformer
Cd302,0.014691859125514713,818,Geneformer
Rasl11a,0.014690738950064078,819,Geneformer
Timp4,0.01468676648590515,820,Geneformer
Ctsw,0.014670913423253003,821,Geneformer
Ly6a,0.014664976783257972,822,Geneformer
Ackr3,0.014663652632360745,823,Geneformer
Tnik,0.014653695222730394,824,Geneformer
Tgfb3,0.014636383785066464,825,Geneformer
Gpr132,0.014631754439894517,826,Geneformer
Pantr1,0.014624911563097661,827,Geneformer
Fhl2,0.014615085051219268,828,Geneformer
Uqcr11,0.014613055718324585,829,Geneformer
Gpihbp1,0.014587192287886658,830,Geneformer
Dkk3,0.014585687161347767,831,Geneformer
Car2,0.014580104253294795,832,Geneformer
Tmeff2,0.01457904177298608,833,Geneformer
Ccr1,0.01456388156861714,834,Geneformer
Fam43a,0.01455477439288394,835,Geneformer
Itga5,0.014553222277881514,836,Geneformer
Car13,0.01454343395298538,837,Geneformer
Rasgrp2,0.01453810105736309,838,Geneformer
Treml4,0.014536558598830551,839,Geneformer
Emilin1,0.014516964346248327,840,Geneformer
Gjb2,0.014512364623914975,841,Geneformer
Gpld1,0.014510348758328583,842,Geneformer
Folr1,0.014509929430567578,843,Geneformer
Cmpk2,0.014505780764858587,844,Geneformer
Fcgr1,0.014505778445945595,845,Geneformer
Stra6,0.014496887798160064,846,Geneformer
Slc47a1,0.014494160496738977,847,Geneformer
Dmp1,0.01449248695516808,848,Geneformer
Fmod,0.014487813248593308,849,Geneformer
Cxcl1,0.014486984877676226,850,Geneformer
Gpr35,0.01448139050743533,851,Geneformer
Tuba1c,0.014468893443421862,852,Geneformer
Synpo,0.014457556911402757,853,Geneformer
AI607873,0.014449451788511553,854,Geneformer
S100a16,0.014441164569348703,855,Geneformer
Slc7a10,0.014439802725295678,856,Geneformer
Errfi1,0.014434768712490224,857,Geneformer
Bicc1,0.014433287909761262,858,Geneformer
Ccnd1,0.014429393100131988,859,Geneformer
Gm13889,0.01441924555329802,860,Geneformer
Map7d2,0.014383560065041302,861,Geneformer
Inmt,0.014371469772757356,862,Geneformer
Aif1,0.01436871538027972,863,Geneformer
Cox7b,0.014361474269278973,864,Geneformer
F3,0.014357022438426795,865,Geneformer
Mia,0.014353810168462326,866,Geneformer
Loxl1,0.014345302168765728,867,Geneformer
Samhd1,0.014342238472754351,868,Geneformer
Smim3,0.014328956135270724,869,Geneformer
Batf3,0.014328738962826036,870,Geneformer
Gas7,0.014320784795807225,871,Geneformer
Emilin2,0.014303911370991945,872,Geneformer
Nfil3,0.014294817058203567,873,Geneformer
Cnn2,0.014285778938145451,874,Geneformer
Cox7c,0.014277899332009517,875,Geneformer
Plac9b,0.014276702318245507,876,Geneformer
Adpgk,0.01425788331650905,877,Geneformer
Adh1,0.014251665535995908,878,Geneformer
Rab20,0.014245094914772789,879,Geneformer
Sdpr,0.01424366558234783,880,Geneformer
Mustn1,0.014243177046547434,881,Geneformer
Ddc,0.014240974436799173,882,Geneformer
Msrb1,0.014238824433734944,883,Geneformer
Lxn,0.014231855353419587,884,Geneformer
Lrp4,0.014225547024024477,885,Geneformer
Pilrb1,0.01422498359763148,886,Geneformer
Cox6c,0.014221280944381633,887,Geneformer
Ceacam10,0.01421745090099644,888,Geneformer
Gm26522,0.014202651444614061,889,Geneformer
Rtn4,0.01419711854081494,890,Geneformer
Sgk3,0.014189499924546491,891,Geneformer
Itgad,0.01417859329544525,892,Geneformer
Ly86,0.014165030458751967,893,Geneformer
Sox11,0.014164356452161788,894,Geneformer
Fdps,0.014157281656288224,895,Geneformer
Acaca,0.014145202067929642,896,Geneformer
Degs2,0.014144491724414562,897,Geneformer
Slc5a6,0.014141660606013256,898,Geneformer
Slc1a5,0.014137687141330822,899,Geneformer
Vegfa,0.014135697023859018,900,Geneformer
Il1a,0.014127054670485167,901,Geneformer
Enpp6,0.014119140912568858,902,Geneformer
Aprt,0.014118544250436208,903,Geneformer
Pde4b,0.014114016773323766,904,Geneformer
Ebf1,0.014109950972207682,905,Geneformer
Lfng,0.014106835654467312,906,Geneformer
Col6a1,0.014095186570054865,907,Geneformer
Metrnl,0.014095083424009508,908,Geneformer
Cdh11,0.01409327011264696,909,Geneformer
Sema4b,0.01408559563537399,910,Geneformer
Zfos1,0.014085093535344342,911,Geneformer
Mpped2,0.014076680695166339,912,Geneformer
RP23-6I17.1,0.014074936055907252,913,Geneformer
Nrp2,0.014064338700858225,914,Geneformer
Pycard,0.014061502713646586,915,Geneformer
4430402I18Rik,0.014058547448978756,916,Geneformer
Ccr5,0.01404731410250265,917,Geneformer
Prdx5,0.014043173372444056,918,Geneformer
Sox4,0.014040789941627416,919,Geneformer
Gstm7,0.014037471671058984,920,Geneformer
Oas1g,0.014036680732177403,921,Geneformer
Kcnk1,0.014027906534952068,922,Geneformer
Spc24,0.014025855399725815,923,Geneformer
Pira2,0.014024424996353639,924,Geneformer
Gpx4,0.014023603301559759,925,Geneformer
Atpif1,0.014007536875359765,926,Geneformer
Tnni1,0.014006035474955849,927,Geneformer
Hbb-bs,0.01399767526461631,928,Geneformer
Xdh,0.013995029365978172,929,Geneformer
Dpysl3,0.013988933684889291,930,Geneformer
Ttr,0.01398473310842484,931,Geneformer
Nsg1,0.013964976810532518,932,Geneformer
Mxd1,0.013962432935721268,933,Geneformer
Mmp14,0.013960826563060596,934,Geneformer
Cd7,0.013956364732041952,935,Geneformer
Uqcrq,0.013936850584269286,936,Geneformer
Plce1,0.013935206389104149,937,Geneformer
Adk,0.01391111581588221,938,Geneformer
Slc26a2,0.013899911673599592,939,Geneformer
Fgfr1,0.013883893650997023,940,Geneformer
Auts2,0.013880527265363945,941,Geneformer
Timp2,0.013879374054481005,942,Geneformer
Nr2f1,0.013877994892430903,943,Geneformer
Myof,0.013876071664441894,944,Geneformer
Ldhb,0.013872614087097201,945,Geneformer
Coro1a,0.013867242875641953,946,Geneformer
S100a1,0.013859402223418698,947,Geneformer
Ano1,0.013853207773247419,948,Geneformer
Grin2c,0.013843264930314493,949,Geneformer
Cyyr1,0.013841148259367688,950,Geneformer
Fcna,0.013840777261133511,951,Geneformer
Cyp2j9,0.013825517102253698,952,Geneformer
Pdgfrb,0.013821229761731958,953,Geneformer
Nfasc,0.013819857013624457,954,Geneformer
Tbc1d4,0.013797829193956071,955,Geneformer
Rel,0.01379643329549752,956,Geneformer
Cst3,0.013796108854686044,957,Geneformer
Dmd,0.013794749222261744,958,Geneformer
Slc4a4,0.013790398430432355,959,Geneformer
Prkcdbp,0.01378619872466771,960,Geneformer
Slc9a3r1,0.013778567218143207,961,Geneformer
Sept7,0.013777505431066796,962,Geneformer
Kcnj13,0.013776029190764845,963,Geneformer
Ank2,0.013768069711137832,964,Geneformer
Fam213a,0.013757728001693439,965,Geneformer
Isg20,0.013756527745891011,966,Geneformer
Tesc,0.01374802187255638,967,Geneformer
Meis2,0.01374612060082213,968,Geneformer
Rdh12,0.013742097952674798,969,Geneformer
Gpx8,0.013736912948981338,970,Geneformer
Cmip,0.01373551940026269,971,Geneformer
Slfn2,0.013729562494442979,972,Geneformer
Cacnb3,0.013724361346271925,973,Geneformer
Gmfg,0.013705532684208798,974,Geneformer
Ms4a1,0.013700112354274508,975,Geneformer
Sostdc1,0.013698467683103054,976,Geneformer
Kl,0.013686434511425137,977,Geneformer
Ndufa13,0.013685376479871824,978,Geneformer
Chka,0.013681043485625502,979,Geneformer
S1pr3,0.013674447237907046,980,Geneformer
Tnip3,0.013673004316986802,981,Geneformer
Atp5k,0.01366412633399499,982,Geneformer
Ngf,0.013662068281406063,983,Geneformer
Slc38a2,0.013659812398779964,984,Geneformer
Pdlim3,0.013659105805651151,985,Geneformer
Zcchc18,0.013656668087128745,986,Geneformer
Aldh1a2,0.013652366279255524,987,Geneformer
Hes1,0.01364917550426831,988,Geneformer
Agpat5,0.01364803487970176,989,Geneformer
Lck,0.013640859430293592,990,Geneformer
Anks1b,0.013639863003355545,991,Geneformer
Hacd2,0.013635828582241282,992,Geneformer
Gm1673,0.013628965234827475,993,Geneformer
Cenpa,0.013626518969078688,994,Geneformer
Pde1a,0.013604396387242297,995,Geneformer
Gm4951,0.01360331854204765,996,Geneformer
Bok,0.013599047066100453,997,Geneformer
Ngfrap1,0.013598480132310272,998,Geneformer
Ece1,0.013598014431554239,999,Geneformer
C3ar1,0.013596002493136531,1000,Geneformer
Hsp90aa1,0.013580309350062781,1001,Geneformer
Asph,0.01356443392561856,1002,Geneformer
Ctla2b,0.013554727706422789,1003,Geneformer
Cd82,0.013548759419030039,1004,Geneformer
Tmem106a,0.013547607140248075,1005,Geneformer
Fzd2,0.01354322499107139,1006,Geneformer
Itga8,0.013534219387624336,1007,Geneformer
Aqp1,0.013524476598572983,1008,Geneformer
Siglech,0.013506922329047365,1009,Geneformer
Msx1,0.013503983045526797,1010,Geneformer
Gnao1,0.01350326692861872,1011,Geneformer
Btbd17,0.013498520683298543,1012,Geneformer
Tagln3,0.013498218256658232,1013,Geneformer
Col9a3,0.01349751612252911,1014,Geneformer
Atp5g1,0.013492982359932638,1015,Geneformer
Trem1,0.013492891761534086,1016,Geneformer
Tgif1,0.013490716260229726,1017,Geneformer
AB124611,0.013489851082143803,1018,Geneformer
Prdx6,0.013485377531263809,1019,Geneformer
Cox5b,0.013471463710899377,1020,Geneformer
Frmd4a,0.013467926352481339,1021,Geneformer
Npy,0.013462791606273776,1022,Geneformer
F5,0.013460756701273132,1023,Geneformer
Slit2,0.013458647818188507,1024,Geneformer
Serpinb6b,0.013458187499258418,1025,Geneformer
Bdh2,0.01345492419300572,1026,Geneformer
Adamtsl1,0.013452880181774304,1027,Geneformer
Cox8a,0.013451724492955026,1028,Geneformer
Mlc1,0.0134511297766323,1029,Geneformer
Rftn1,0.013432689152684158,1030,Geneformer
Itga7,0.013430410178757403,1031,Geneformer
Slc2a5,0.013430091080736782,1032,Geneformer
Cadm1,0.01342933882104524,1033,Geneformer
Ehd2,0.013416517259455977,1034,Geneformer
Mcemp1,0.013413776361563136,1035,Geneformer
Kctd1,0.013399229598569647,1036,Geneformer
Siglece,0.013397852643941516,1037,Geneformer
Tubb4b,0.013393739830922298,1038,Geneformer
Usmg5,0.01337832459928427,1039,Geneformer
Ppp1r1a,0.013377719556825022,1040,Geneformer
Matn4,0.013374184895914507,1041,Geneformer
Rhoj,0.013369407294944133,1042,Geneformer
Islr2,0.013369236487890271,1043,Geneformer
Sgip1,0.013353667610416132,1044,Geneformer
Maf,0.01335338860668542,1045,Geneformer
AI662270,0.013350355843996813,1046,Geneformer
Rgs20,0.013347141338197218,1047,Geneformer
Enpp2,0.013345735704373855,1048,Geneformer
Pcdh17,0.013342511967295089,1049,Geneformer
Ctsc,0.01331368772519454,1050,Geneformer
C3,0.013311383809564504,1051,Geneformer
Ptprd,0.013295528915675028,1052,Geneformer
Arl6ip1,0.013295190163470767,1053,Geneformer
Cystm1,0.013294408417353932,1054,Geneformer
Hpgd,0.01329422942828254,1055,Geneformer
Zeb2,0.013290563535881069,1056,Geneformer
Tmem123,0.013289618182677406,1057,Geneformer
Nos1,0.01328152539918241,1058,Geneformer
Oat,0.013276358481773021,1059,Geneformer
Wtip,0.013270881335107287,1060,Geneformer
2900060B14Rik,0.013264252170336539,1061,Geneformer
Oaf,0.013261112818204749,1062,Geneformer
Adora2b,0.013260697140625369,1063,Geneformer
Pth1r,0.013257516533855814,1064,Geneformer
Sulf1,0.013234363493277373,1065,Geneformer
Fam180a,0.013232948064690036,1066,Geneformer
Stk17b,0.013230032569432705,1067,Geneformer
Dtna,0.013216383929727314,1068,Geneformer
H2-Oa,0.013207959790839373,1069,Geneformer
Atp5o,0.013201203578103558,1070,Geneformer
Cmtm5,0.013197443002771174,1071,Geneformer
Ssu2,0.013194554108584902,1072,Geneformer
Hcst,0.01319399702444928,1073,Geneformer
Basp1,0.01318835179171165,1074,Geneformer
Pdlim2,0.013187231226888826,1075,Geneformer
Gm17750,0.013186128758392196,1076,Geneformer
Bmp4,0.013185444371576295,1077,Geneformer
Ccdc3,0.013182107447005547,1078,Geneformer
Olfml3,0.013176743600683721,1079,Geneformer
Mfge8,0.013172537262365967,1080,Geneformer
Synpr,0.013167684118823422,1081,Geneformer
Luzp2,0.013164702277713687,1082,Geneformer
Trim9,0.013163036693971843,1083,Geneformer
Gzmb,0.013162398767280892,1084,Geneformer
Fgr,0.013152397179189184,1085,Geneformer
Dgat2,0.013140949309600384,1086,Geneformer
Gstp1,0.013136020149542009,1087,Geneformer
Rarres2,0.013130600955117583,1088,Geneformer
Sept1,0.01312340850885037,1089,Geneformer
Rcan2,0.013122409883667674,1090,Geneformer
Dusp23,0.013119195112961482,1091,Geneformer
Plp2,0.013118344828805835,1092,Geneformer
Cryab,0.013112001434958182,1093,Geneformer
Tspan3,0.013110990726117586,1094,Geneformer
2010107E04Rik,0.013110465920528475,1095,Geneformer
Car8,0.013108604956684457,1096,Geneformer
Pik3r1,0.013101632730142357,1097,Geneformer
Map1b,0.013088654224435748,1098,Geneformer
Pax6,0.013085358264103588,1099,Geneformer
Cd180,0.013078752205851649,1100,Geneformer
Col8a2,0.01306741023263553,1101,Geneformer
Rbp7,0.01306694810699778,1102,Geneformer
Zfp36l2,0.013044310617545409,1103,Geneformer
Nusap1,0.013041723341063004,1104,Geneformer
Ica1l,0.013038159374631987,1105,Geneformer
Hapln1,0.01303649274030604,1106,Geneformer
Atp1b2,0.013035200400680309,1107,Geneformer
Ntrk2,0.013032665006284647,1108,Geneformer
Slc11a1,0.013032512764469333,1109,Geneformer
Inhba,0.013029719501929394,1110,Geneformer
Mafb,0.013026098761806857,1111,Geneformer
Hspb1,0.013025252866999721,1112,Geneformer
Nsg2,0.013018348658980302,1113,Geneformer
Slc6a1,0.013006908619160946,1114,Geneformer
Pde10a,0.012998298550221197,1115,Geneformer
Spc25,0.012996195062538485,1116,Geneformer
Ablim2,0.012995658231826385,1117,Geneformer
Thy1,0.01299273952882741,1118,Geneformer
H2afj,0.012977739654350489,1119,Geneformer
Lin7a,0.01297384144571591,1120,Geneformer
Odc1,0.01297254614116365,1121,Geneformer
Oas3,0.012966970603802197,1122,Geneformer
Gm17056,0.012964552575311029,1123,Geneformer
Hmgb3,0.01295163221226914,1124,Geneformer
Pou2f2,0.012946715940440383,1125,Geneformer
B4galnt1,0.012945978479975865,1126,Geneformer
Arrdc2,0.012940830261749567,1127,Geneformer
Gm6377,0.012937101556286528,1128,Geneformer
Lhx2,0.0129337400041018,1129,Geneformer
Serpina3g,0.012929833901488962,1130,Geneformer
Bcl2,0.012926418389948928,1131,Geneformer
Pcolce2,0.0129164348259338,1132,Geneformer
Runx1,0.012905983250958169,1133,Geneformer
Endod1,0.012887846150516167,1134,Geneformer
Pirb,0.012883572996861435,1135,Geneformer
Myl6,0.012875654267873933,1136,Geneformer
Dusp6,0.01286568027671974,1137,Geneformer
Trib1,0.012864992505837045,1138,Geneformer
Tceal3,0.012858518248412477,1139,Geneformer
Fpr1,0.0128545058857663,1140,Geneformer
Galnt6,0.012843465220378832,1141,Geneformer
C1qtnf9,0.012835961238019809,1142,Geneformer
Tbx18,0.012828361575583078,1143,Geneformer
Siglecg,0.01282794447516687,1144,Geneformer
Cebpb,0.012825021200857097,1145,Geneformer
Scara3,0.012819928329573363,1146,Geneformer
Dmkn,0.012818511785052666,1147,Geneformer
Alcam,0.012813522492889546,1148,Geneformer
Grem2,0.012812635633927124,1149,Geneformer
Nbl1,0.012807899225947666,1150,Geneformer
Sfrp5,0.012791251048059116,1151,Geneformer
Pcyt2,0.012790329653007792,1152,Geneformer
Slc38a1,0.012782609649298187,1153,Geneformer
Hhatl,0.012781075302105987,1154,Geneformer
P2ry12,0.01277990648111572,1155,Geneformer
Hexa,0.012771613635779664,1156,Geneformer
Dcdc2a,0.01276748314408137,1157,Geneformer
Itgb4,0.012749018173644617,1158,Geneformer
Mboat2,0.012737588174978954,1159,Geneformer
Csrp1,0.012734166113094332,1160,Geneformer
Nav2,0.012732744079916439,1161,Geneformer
Unc119,0.012728347019101522,1162,Geneformer
Slc16a8,0.012725254961674658,1163,Geneformer
Crispld1,0.012724471053974135,1164,Geneformer
Fcgr2b,0.01272286693289832,1165,Geneformer
Prnp,0.012721705708711475,1166,Geneformer
Mmp19,0.012717885288713083,1167,Geneformer
Snhg11,0.012713780828169645,1168,Geneformer
1500009L16Rik,0.012705101263679509,1169,Geneformer
Fam107a,0.01270444915441059,1170,Geneformer
Cpne8,0.012694607705318354,1171,Geneformer
Socs2,0.01269417023542856,1172,Geneformer
Slc1a2,0.012688549218160945,1173,Geneformer
Nrxn1,0.012679128041917568,1174,Geneformer
Sez6l2,0.012675655030524036,1175,Geneformer
Cela1,0.01267433205236581,1176,Geneformer
Tpd52l1,0.012661109478265976,1177,Geneformer
Rsph9,0.012660265758198338,1178,Geneformer
Ifi44,0.012653762421702701,1179,Geneformer
Tomm7,0.01264917683302719,1180,Geneformer
Ndufa12,0.012644212294637098,1181,Geneformer
Ggt5,0.012641206288781551,1182,Geneformer
Fgfr3,0.01264036257221536,1183,Geneformer
Tlcd1,0.012633796478324164,1184,Geneformer
Lmo7,0.012632780161073411,1185,Geneformer
Gucy1b3,0.012622643666871483,1186,Geneformer
Ptch1,0.01261722095455093,1187,Geneformer
Pacrg,0.012614087774100936,1188,Geneformer
Cadm4,0.01260672703458767,1189,Geneformer
Ifi27,0.012606052039365809,1190,Geneformer
Ckb,0.012603686191977718,1191,Geneformer
Hemk1,0.012601995828347808,1192,Geneformer
Phkg1,0.012599935937228872,1193,Geneformer
Slc38a11,0.012596131470152214,1194,Geneformer
Col15a1,0.01259444031981373,1195,Geneformer
Gpr20,0.012587690409182669,1196,Geneformer
1500015O10Rik,0.012579552640335232,1197,Geneformer
Cdc42ep2,0.012577130035484975,1198,Geneformer
Gnai1,0.012576517048783882,1199,Geneformer
Riiad1,0.012574244955193863,1200,Geneformer
Loxl2,0.012572675022406804,1201,Geneformer
Prdm16,0.01256483659697865,1202,Geneformer
Lrp1,0.012564457401623432,1203,Geneformer
Nap1l5,0.012562860837497964,1204,Geneformer
Gas1,0.012547400756743144,1205,Geneformer
Gpc6,0.012547076564457305,1206,Geneformer
