gene,importance,rank,method
Gm9946,0.018913151123583986,336,scGPT
Slco3a1,0.018901919263534205,337,scGPT
Dnajb1,0.018899521102436662,338,scGPT
Dusp5,0.018885583981296597,339,scGPT
Gbp5,0.01887968068386905,340,scGPT
Bhlhe41,0.018876368573570005,341,scGPT
Rtn1,0.018867471966649032,342,scGPT
Meox1,0.018859060734445012,343,scGPT
Cited2,0.0188457747729222,344,scGPT
Tppp3,0.0188435865412059,345,scGPT
Hdc,0.018826913885703005,346,scGPT
Fn1,0.0188198914773167,347,scGPT
Cks1b,0.018803634240089746,348,scGPT
Ms4a8a,0.018802045599858798,349,scGPT
Il6,0.01879325286856767,350,scGPT
Atf3,0.018791090807293232,351,scGPT
Nrp1,0.018790113869055443,352,scGPT
Folr2,0.018751186128195742,353,scGPT
Cd63,0.018749716082953307,354,scGPT
Prss23,0.018749260006149297,355,scGPT
Rab7b,0.018734507358016156,356,scGPT
Dbn1,0.01872848656873969,357,scGPT
Lrrc32,0.018726979755740863,358,scGPT
Stmn1,0.018691524750190616,359,scGPT
Mmp12,0.018689252505161527,360,scGPT
Cd200,0.018688178982854634,361,scGPT
Sirpb1a,0.018664174776882286,362,scGPT
Lyz2,0.018650587179864127,363,scGPT
Serpini1,0.01864751583518663,364,scGPT
Mall,0.018645453005308232,365,scGPT
Kcnn4,0.01864386277778752,366,scGPT
Itih5,0.01863749706095593,367,scGPT
Rnase6,0.01863610517820786,368,scGPT
Pmp22,0.01860521516708163,369,scGPT
Itgal,0.018571937125648363,370,scGPT
Gm5150,0.018570279572578244,371,scGPT
Hs3st1,0.01856744763565682,372,scGPT
Cd59a,0.018561265454278105,373,scGPT
Fxyd6,0.018560138023045177,374,scGPT
Pdlim1,0.01854899630166176,375,scGPT
Ltf,0.018542579852172985,376,scGPT
Spon1,0.0185337239465228,377,scGPT
Clec4d,0.01852939493644961,378,scGPT
Cav1,0.018475805784955897,379,scGPT
Clec4a2,0.018443482305907997,380,scGPT
Lst1,0.01843230121445215,381,scGPT
Ptafr,0.018425498488842694,382,scGPT
Col18a1,0.018425001186459074,383,scGPT
Cdk1,0.018409328448826874,384,scGPT
A2m,0.01840422657145954,385,scGPT
Ankrd37,0.018403738851932094,386,scGPT
Tgfbi,0.018371844244475938,387,scGPT
Aebp1,0.018367960781041363,388,scGPT
Klra2,0.01836495187954019,389,scGPT
Paqr6,0.018359324608610054,390,scGPT
Hist2h2aa1,0.018348173913965753,391,scGPT
Alpl,0.018347776313097443,392,scGPT
Rgs1,0.018344282341716513,393,scGPT
Pilra,0.01834370338057798,394,scGPT
Sparcl1,0.018315100090370892,395,scGPT
C4b,0.018295975422775494,396,scGPT
Thrsp,0.01829159704327885,397,scGPT
Smim5,0.018283560835389488,398,scGPT
Ccl3,0.018275491189240423,399,scGPT
Socs3,0.01827537419359116,400,scGPT
Wnt5a,0.01826677607453056,401,scGPT
Lbp,0.01826478413837359,402,scGPT
Egr1,0.018248584580957544,403,scGPT
Acp5,0.018244766564651755,404,scGPT
H2-Q6,0.018236353709466,405,scGPT
Gpx3,0.018211416488043405,406,scGPT
Fgl2,0.018194336019263672,407,scGPT
Cstb,0.018194132564849655,408,scGPT
Lmo4,0.01818627334345533,409,scGPT
Gimap4,0.01815694895495625,410,scGPT
Nr4a2,0.018152672711356944,411,scGPT
Scimp,0.018142075246724145,412,scGPT
Clec4a1,0.01813611761523708,413,scGPT
Rrm2,0.01812648330229452,414,scGPT
Sdc1,0.018118290073876286,415,scGPT
Fkbp1a,0.018089850151766094,416,scGPT
Ncam1,0.018071178631560665,417,scGPT
Ogn,0.018064314919521866,418,scGPT
Uchl1,0.018013438721326297,419,scGPT
Igf1,0.018001007786753034,420,scGPT
Srxn1,0.017994989942196764,421,scGPT
H2-DMb1,0.017993615743081996,422,scGPT
Higd1b,0.017980646123630362,423,scGPT
Plin2,0.01797345584398946,424,scGPT
S100a9,0.01795792285810973,425,scGPT
Cd52,0.017939539692715264,426,scGPT
Serpine2,0.017935724598141023,427,scGPT
H2-Q10,0.017934062767067643,428,scGPT
Hey1,0.017910912930060845,429,scGPT
Esd,0.01790727780423648,430,scGPT
Mfsd2a,0.017892829021428587,431,scGPT
Pi15,0.017881384419299567,432,scGPT
Crip1,0.017877110852666397,433,scGPT
Frzb,0.017841960211080123,434,scGPT
Ccl2,0.01783620370931819,435,scGPT
Slc7a5,0.017834006223241494,436,scGPT
Etnppl,0.017803583402952027,437,scGPT
Gm3764,0.01780127507065265,438,scGPT
Plscr2,0.017799697342284586,439,scGPT
Ppp1r15a,0.017795578082984796,440,scGPT
Vim,0.017749099327800975,441,scGPT
Il4ra,0.017747075789821553,442,scGPT
Ltb4r1,0.017737124097558798,443,scGPT
Art3,0.0177315074245914,444,scGPT
Atp1a2,0.017730041453407418,445,scGPT
Ifi27l2a,0.0177061034045471,446,scGPT
Lsp1,0.01767855801247898,447,scGPT
Prelp,0.01766313216137924,448,scGPT
Vwa1,0.017653390093361837,449,scGPT
Bex2,0.01764067714363839,450,scGPT
Smpdl3a,0.017634631109029034,451,scGPT
Gpc3,0.017631703011754245,452,scGPT
Slc16a1,0.017630721933515663,453,scGPT
Efemp1,0.017622731627468968,454,scGPT
Hmox1,0.017616911967642528,455,scGPT
